tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,note,velocity
122660,note_on,,,,,,,232,0,0,,,,,,,,,0,88,88
122662,note_on,,,,,,,2,0,0,,,,,,,,,0,79,100
122662,note_on,,,,,,,0,0,0,,,,,,,,,0,91,90
122664,note_on,,,,,,,2,0,0,,,,,,,,,0,28,83
122668,note_on,,,,,,,4,0,0,,,,,,,,,0,86,75
122668,note_on,,,,,,,0,0,0,,,,,,,,,0,40,92
122700,note_off,,,,,,,32,0,0,,,,,,,,,0,28,64
122703,note_off,,,,,,,3,0,0,,,,,,,,,0,40,64
122708,note_off,,,,,,,5,0,0,,,,,,,,,0,91,64
122712,note_off,,,,,,,4,0,0,,,,,,,,,0,86,64
122718,note_off,,,,,,,6,0,0,,,,,,,,,0,79,64
122742,note_off,,,,,,,24,0,0,,,,,,,,,0,88,64
122798,note_on,,,,,,,56,0,0,,,,,,,,,0,28,67
122801,note_on,,,,,,,3,0,0,,,,,,,,,0,40,83
122810,note_on,,,,,,,9,0,0,,,,,,,,,0,88,86
122812,note_on,,,,,,,2,0,0,,,,,,,,,0,79,101
122818,note_on,,,,,,,6,0,0,,,,,,,,,0,91,88
122818,note_on,,,,,,,0,0,0,,,,,,,,,0,86,75
122832,control_change,,,,,,,14,0,0,,,,,,,64,0,0,,
122862,note_off,,,,,,,30,0,0,,,,,,,,,0,91,64
122864,note_off,,,,,,,2,0,0,,,,,,,,,0,28,64
122880,note_off,,,,,,,16,0,0,,,,,,,,,0,40,64
122882,note_off,,,,,,,2,0,0,,,,,,,,,0,79,64
122896,note_off,,,,,,,14,0,0,,,,,,,,,0,86,64
122912,note_off,,,,,,,16,0,0,,,,,,,,,0,88,64
122958,note_on,,,,,,,46,0,0,,,,,,,,,0,40,101
122960,note_on,,,,,,,2,0,0,,,,,,,,,0,88,97
122962,note_on,,,,,,,2,0,0,,,,,,,,,0,79,102
122962,note_on,,,,,,,0,0,0,,,,,,,,,0,91,90
122962,note_on,,,,,,,0,0,0,,,,,,,,,0,86,87
122962,note_on,,,,,,,0,0,0,,,,,,,,,0,28,87
123044,note_off,,,,,,,82,0,0,,,,,,,,,0,28,64
123058,note_off,,,,,,,14,0,0,,,,,,,,,0,40,64
123061,note_off,,,,,,,3,0,0,,,,,,,,,0,86,64
123064,note_off,,,,,,,3,0,0,,,,,,,,,0,79,64
123074,note_off,,,,,,,10,0,0,,,,,,,,,0,91,64
123076,note_off,,,,,,,2,0,0,,,,,,,,,0,88,64
123120,note_on,,,,,,,44,0,0,,,,,,,,,0,91,106
123120,note_on,,,,,,,0,0,0,,,,,,,,,0,79,113
123120,note_on,,,,,,,0,0,0,,,,,,,,,0,88,106
123123,note_on,,,,,,,3,0,0,,,,,,,,,0,86,86
123126,note_on,,,,,,,3,0,0,,,,,,,,,0,40,108
123132,note_on,,,,,,,6,0,0,,,,,,,,,0,28,87
123170,control_change,,,,,,,38,0,0,,,,,,,64,127,0,,
123204,note_off,,,,,,,34,0,0,,,,,,,,,0,40,64
123230,note_off,,,,,,,26,0,0,,,,,,,,,0,28,64
123282,note_off,,,,,,,52,0,0,,,,,,,,,0,79,64
123330,note_off,,,,,,,48,0,0,,,,,,,,,0,86,64
123398,note_off,,,,,,,68,0,0,,,,,,,,,0,88,64
123402,note_off,,,,,,,4,0,0,,,,,,,,,0,91,64
123632,note_on,,,,,,,230,0,0,,,,,,,,,0,90,90
123632,note_on,,,,,,,0,0,0,,,,,,,,,0,93,97
123636,note_on,,,,,,,4,0,0,,,,,,,,,0,81,101
123636,note_on,,,,,,,0,0,0,,,,,,,,,0,86,93
123638,note_on,,,,,,,2,0,0,,,,,,,,,0,26,92
123646,note_on,,,,,,,8,0,0,,,,,,,,,0,38,67
123652,note_on,,,,,,,6,0,0,,,,,,,,,0,40,88
123686,note_off,,,,,,,34,0,0,,,,,,,,,0,40,64
123694,note_off,,,,,,,8,0,0,,,,,,,,,0,86,64
123696,note_off,,,,,,,2,0,0,,,,,,,,,0,38,64
123698,note_off,,,,,,,2,0,0,,,,,,,,,0,93,64
123702,note_off,,,,,,,4,0,0,,,,,,,,,0,26,64
123712,note_off,,,,,,,10,0,0,,,,,,,,,0,81,64
123736,note_off,,,,,,,24,0,0,,,,,,,,,0,90,64
123739,control_change,,,,,,,3,0,0,,,,,,,64,0,0,,
123784,note_on,,,,,,,45,0,0,,,,,,,,,0,38,71
123786,note_on,,,,,,,2,0,0,,,,,,,,,0,90,90
123786,note_on,,,,,,,0,0,0,,,,,,,,,0,26,89
123789,note_on,,,,,,,3,0,0,,,,,,,,,0,93,89
123789,note_on,,,,,,,0,0,0,,,,,,,,,0,81,99
123792,note_on,,,,,,,3,0,0,,,,,,,,,0,86,94
123864,note_off,,,,,,,72,0,0,,,,,,,,,0,90,64
123870,note_off,,,,,,,6,0,0,,,,,,,,,0,38,64
123880,note_off,,,,,,,10,0,0,,,,,,,,,0,93,64
123880,note_off,,,,,,,0,0,0,,,,,,,,,0,86,64
123884,note_off,,,,,,,4,0,0,,,,,,,,,0,26,64
123888,note_off,,,,,,,4,0,0,,,,,,,,,0,81,64
123932,note_on,,,,,,,44,0,0,,,,,,,,,0,93,97
123932,note_on,,,,,,,0,0,0,,,,,,,,,0,38,87
123934,note_on,,,,,,,2,0,0,,,,,,,,,0,26,98
123936,note_on,,,,,,,2,0,0,,,,,,,,,0,81,102
123938,note_on,,,,,,,2,0,0,,,,,,,,,0,90,62
123940,note_on,,,,,,,2,0,0,,,,,,,,,0,86,89
124014,note_off,,,,,,,74,0,0,,,,,,,,,0,93,64
124020,note_off,,,,,,,6,0,0,,,,,,,,,0,38,64
124024,note_off,,,,,,,4,0,0,,,,,,,,,0,81,64
124026,note_off,,,,,,,2,0,0,,,,,,,,,0,26,64
124042,note_off,,,,,,,16,0,0,,,,,,,,,0,86,64
124060,note_off,,,,,,,18,0,0,,,,,,,,,0,90,64
124102,note_on,,,,,,,42,0,0,,,,,,,,,0,38,92
124104,note_on,,,,,,,2,0,0,,,,,,,,,0,93,88
124106,note_on,,,,,,,2,0,0,,,,,,,,,0,90,93
124106,note_on,,,,,,,0,0,0,,,,,,,,,0,86,97
124106,note_on,,,,,,,0,0,0,,,,,,,,,0,26,91
124108,note_on,,,,,,,2,0,0,,,,,,,,,0,81,108
124138,control_change,,,,,,,30,0,0,,,,,,,64,127,0,,
124180,note_off,,,,,,,42,0,0,,,,,,,,,0,26,64
124208,note_off,,,,,,,28,0,0,,,,,,,,,0,38,64
124224,note_off,,,,,,,16,0,0,,,,,,,,,0,93,64
124262,note_off,,,,,,,38,0,0,,,,,,,,,0,90,64
124262,note_off,,,,,,,0,0,0,,,,,,,,,0,86,64
124292,note_off,,,,,,,30,0,0,,,,,,,,,0,81,64
124646,note_on,,,,,,,354,0,0,,,,,,,,,0,81,71
124650,note_on,,,,,,,4,0,0,,,,,,,,,0,69,51
124652,note_on,,,,,,,2,0,0,,,,,,,,,0,78,62
124672,note_on,,,,,,,20,0,0,,,,,,,,,0,64,95
124676,note_on,,,,,,,4,0,0,,,,,,,,,0,52,98
124696,note_off,,,,,,,20,0,0,,,,,,,,,0,81,64
124706,note_off,,,,,,,10,0,0,,,,,,,,,0,78,64
124718,note_off,,,,,,,12,0,0,,,,,,,,,0,69,64
124780,note_off,,,,,,,62,0,0,,,,,,,,,0,64,64
124794,note_off,,,,,,,14,0,0,,,,,,,,,0,52,64
124838,note_on,,,,,,,44,0,0,,,,,,,,,0,81,79
124842,note_on,,,,,,,4,0,0,,,,,,,,,0,78,72
124844,note_on,,,,,,,2,0,0,,,,,,,,,0,69,78
124882,note_off,,,,,,,38,0,0,,,,,,,,,0,81,64
124890,note_off,,,,,,,8,0,0,,,,,,,,,0,78,64
124896,note_off,,,,,,,6,0,0,,,,,,,,,0,69,64
124924,note_on,,,,,,,28,0,0,,,,,,,,,0,62,99
124927,note_on,,,,,,,3,0,0,,,,,,,,,0,50,100
125010,note_off,,,,,,,83,0,0,,,,,,,,,0,62,64
125014,note_on,,,,,,,4,0,0,,,,,,,,,0,81,97
125020,note_on,,,,,,,6,0,0,,,,,,,,,0,69,87
125026,note_on,,,,,,,6,0,0,,,,,,,,,0,78,83
125028,note_off,,,,,,,2,0,0,,,,,,,,,0,50,64
125074,note_off,,,,,,,46,0,0,,,,,,,,,0,78,64
125080,note_off,,,,,,,6,0,0,,,,,,,,,0,69,64
125098,note_off,,,,,,,18,0,0,,,,,,,,,0,81,64
125210,note_on,,,,,,,112,0,0,,,,,,,,,0,66,103
125212,note_on,,,,,,,2,0,0,,,,,,,,,0,69,101
125215,note_on,,,,,,,3,0,0,,,,,,,,,0,81,106
125215,note_on,,,,,,,0,0,0,,,,,,,,,0,78,90
125220,note_on,,,,,,,5,0,0,,,,,,,,,0,54,103
125252,note_off,,,,,,,32,0,0,,,,,,,,,0,54,64
125292,note_off,,,,,,,40,0,0,,,,,,,,,0,66,64
125326,note_off,,,,,,,34,0,0,,,,,,,,,0,69,64
125374,note_off,,,,,,,48,0,0,,,,,,,,,0,78,64
125390,note_off,,,,,,,16,0,0,,,,,,,,,0,81,64
125806,note_on,,,,,,,416,0,0,,,,,,,,,0,26,88
125806,note_on,,,,,,,0,0,0,,,,,,,,,0,38,81
125812,note_on,,,,,,,6,0,0,,,,,,,,,0,93,92
125814,note_on,,,,,,,2,0,0,,,,,,,,,0,90,79
125818,note_on,,,,,,,4,0,0,,,,,,,,,0,81,90
125846,note_off,,,,,,,28,0,0,,,,,,,,,0,26,64
125849,note_off,,,,,,,3,0,0,,,,,,,,,0,38,64
125858,note_off,,,,,,,9,0,0,,,,,,,,,0,81,64
125862,note_off,,,,,,,4,0,0,,,,,,,,,0,93,64
125862,note_off,,,,,,,0,0,0,,,,,,,,,0,90,64
125964,note_on,,,,,,,102,0,0,,,,,,,,,0,38,67
125972,note_on,,,,,,,8,0,0,,,,,,,,,0,26,81
125972,note_on,,,,,,,0,0,0,,,,,,,,,0,93,98
125974,note_on,,,,,,,2,0,0,,,,,,,,,0,81,105
125974,note_on,,,,,,,0,0,0,,,,,,,,,0,90,86
126012,note_off,,,,,,,38,0,0,,,,,,,,,0,26,64
126032,note_off,,,,,,,20,0,0,,,,,,,,,0,93,64
126038,note_off,,,,,,,6,0,0,,,,,,,,,0,81,64
126044,note_off,,,,,,,6,0,0,,,,,,,,,0,38,64
126050,note_off,,,,,,,6,0,0,,,,,,,,,0,90,64
126124,note_on,,,,,,,74,0,0,,,,,,,,,0,38,83
126124,note_on,,,,,,,0,0,0,,,,,,,,,0,81,101
126127,note_on,,,,,,,3,0,0,,,,,,,,,0,93,98
126130,note_on,,,,,,,3,0,0,,,,,,,,,0,90,79
126130,note_on,,,,,,,0,0,0,,,,,,,,,0,26,83
126196,note_off,,,,,,,66,0,0,,,,,,,,,0,26,64
126208,note_off,,,,,,,12,0,0,,,,,,,,,0,93,64
126216,note_off,,,,,,,8,0,0,,,,,,,,,0,38,64
126218,note_off,,,,,,,2,0,0,,,,,,,,,0,81,64
126222,note_off,,,,,,,4,0,0,,,,,,,,,0,90,64
126242,control_change,,,,,,,20,0,0,,,,,,,64,0,0,,
126302,note_on,,,,,,,60,0,0,,,,,,,,,0,81,107
126305,note_on,,,,,,,3,0,0,,,,,,,,,0,90,77
126305,note_on,,,,,,,0,0,0,,,,,,,,,0,38,101
126308,note_on,,,,,,,3,0,0,,,,,,,,,0,93,98
126314,note_on,,,,,,,6,0,0,,,,,,,,,0,26,107
126364,note_off,,,,,,,50,0,0,,,,,,,,,0,26,64
126408,note_off,,,,,,,44,0,0,,,,,,,,,0,38,64
126412,control_change,,,,,,,4,0,0,,,,,,,64,127,0,,
126440,note_off,,,,,,,28,0,0,,,,,,,,,0,93,64
126444,note_off,,,,,,,4,0,0,,,,,,,,,0,81,64
126448,note_off,,,,,,,4,0,0,,,,,,,,,0,90,64
126838,note_on,,,,,,,390,0,0,,,,,,,,,0,81,77
126838,note_on,,,,,,,0,0,0,,,,,,,,,0,69,69
126846,note_on,,,,,,,8,0,0,,,,,,,,,0,78,57
126866,note_on,,,,,,,20,0,0,,,,,,,,,0,64,93
126870,note_on,,,,,,,4,0,0,,,,,,,,,0,52,94
126900,note_off,,,,,,,30,0,0,,,,,,,,,0,69,64
126900,note_off,,,,,,,0,0,0,,,,,,,,,0,78,64
126903,note_off,,,,,,,3,0,0,,,,,,,,,0,81,64
126908,note_off,,,,,,,5,0,0,,,,,,,,,0,64,64
126928,note_off,,,,,,,20,0,0,,,,,,,,,0,52,64
127036,note_on,,,,,,,108,0,0,,,,,,,,,0,69,83
127036,note_on,,,,,,,0,0,0,,,,,,,,,0,81,86
127039,note_on,,,,,,,3,0,0,,,,,,,,,0,78,73
127076,note_off,,,,,,,37,0,0,,,,,,,,,0,81,64
127084,note_off,,,,,,,8,0,0,,,,,,,,,0,78,64
127088,note_off,,,,,,,4,0,0,,,,,,,,,0,69,64
127094,note_on,,,,,,,6,0,0,,,,,,,,,0,62,95
127100,note_on,,,,,,,6,0,0,,,,,,,,,0,50,97
127186,note_off,,,,,,,86,0,0,,,,,,,,,0,62,64
127190,note_off,,,,,,,4,0,0,,,,,,,,,0,50,64
127196,note_on,,,,,,,6,0,0,,,,,,,,,0,69,92
127198,note_on,,,,,,,2,0,0,,,,,,,,,0,81,91
127204,note_on,,,,,,,6,0,0,,,,,,,,,0,78,77
127246,note_off,,,,,,,42,0,0,,,,,,,,,0,81,64
127256,note_off,,,,,,,10,0,0,,,,,,,,,0,78,64
127262,note_off,,,,,,,6,0,0,,,,,,,,,0,69,64
127382,note_on,,,,,,,120,0,0,,,,,,,,,0,81,104
127384,note_on,,,,,,,2,0,0,,,,,,,,,0,66,99
127386,note_on,,,,,,,2,0,0,,,,,,,,,0,69,95
127390,note_on,,,,,,,4,0,0,,,,,,,,,0,78,85
127390,note_on,,,,,,,0,0,0,,,,,,,,,0,54,103
127426,note_off,,,,,,,36,0,0,,,,,,,,,0,54,64
127484,note_off,,,,,,,58,0,0,,,,,,,,,0,69,64
127494,note_off,,,,,,,10,0,0,,,,,,,,,0,66,64
127542,note_off,,,,,,,48,0,0,,,,,,,,,0,78,64
127560,note_off,,,,,,,18,0,0,,,,,,,,,0,81,64
127886,control_change,,,,,,,326,0,0,,,,,,,64,0,0,,
127934,note_on,,,,,,,48,0,0,,,,,,,,,0,93,99
127936,note_on,,,,,,,2,0,0,,,,,,,,,0,89,97
127939,note_on,,,,,,,3,0,0,,,,,,,,,0,81,107
127946,note_on,,,,,,,7,0,0,,,,,,,,,0,38,106
127950,note_on,,,,,,,4,0,0,,,,,,,,,0,26,101
127986,note_off,,,,,,,36,0,0,,,,,,,,,0,26,64
128002,note_on,,,,,,,16,0,0,,,,,,,,,0,36,18
128028,note_off,,,,,,,26,0,0,,,,,,,,,0,93,64
128028,note_off,,,,,,,0,0,0,,,,,,,,,0,38,64
128034,note_off,,,,,,,6,0,0,,,,,,,,,0,81,64
128044,note_off,,,,,,,10,0,0,,,,,,,,,0,89,64
128056,control_change,,,,,,,12,0,0,,,,,,,64,127,0,,
128060,note_off,,,,,,,4,0,0,,,,,,,,,0,36,64
128110,note_on,,,,,,,50,0,0,,,,,,,,,0,89,81
128114,note_on,,,,,,,4,0,0,,,,,,,,,0,93,66
128116,note_on,,,,,,,2,0,0,,,,,,,,,0,81,88
128124,note_on,,,,,,,8,0,0,,,,,,,,,0,41,83
128216,note_off,,,,,,,92,0,0,,,,,,,,,0,81,64
128218,note_off,,,,,,,2,0,0,,,,,,,,,0,89,64
128220,note_off,,,,,,,2,0,0,,,,,,,,,0,93,64
128254,note_off,,,,,,,34,0,0,,,,,,,,,0,41,64
128298,note_on,,,,,,,44,0,0,,,,,,,,,0,45,97
128298,note_on,,,,,,,0,0,0,,,,,,,,,0,93,88
128301,note_on,,,,,,,3,0,0,,,,,,,,,0,81,94
128301,note_on,,,,,,,0,0,0,,,,,,,,,0,89,80
128388,note_off,,,,,,,87,0,0,,,,,,,,,0,45,64
128408,note_off,,,,,,,20,0,0,,,,,,,,,0,89,64
128434,note_off,,,,,,,26,0,0,,,,,,,,,0,81,64
128438,note_off,,,,,,,4,0,0,,,,,,,,,0,93,64
128578,control_change,,,,,,,140,0,0,,,,,,,64,0,0,,
128612,note_on,,,,,,,34,0,0,,,,,,,,,0,82,106
128614,note_on,,,,,,,2,0,0,,,,,,,,,0,94,103
128616,note_on,,,,,,,2,0,0,,,,,,,,,0,89,100
128618,note_on,,,,,,,2,0,0,,,,,,,,,0,46,107
128618,note_on,,,,,,,0,0,0,,,,,,,,,0,86,97
128621,note_on,,,,,,,3,0,0,,,,,,,,,0,34,105
128784,note_off,,,,,,,163,0,0,,,,,,,,,0,94,64
128794,note_off,,,,,,,10,0,0,,,,,,,,,0,34,64
128794,control_change,,,,,,,0,0,0,,,,,,,64,127,0,,
128818,note_off,,,,,,,24,0,0,,,,,,,,,0,89,64
128826,note_off,,,,,,,8,0,0,,,,,,,,,0,86,64
128838,note_off,,,,,,,12,0,0,,,,,,,,,0,46,64
128864,note_off,,,,,,,26,0,0,,,,,,,,,0,82,64
129158,note_on,,,,,,,294,0,0,,,,,,,,,0,65,85
129168,note_on,,,,,,,10,0,0,,,,,,,,,0,77,76
129170,note_on,,,,,,,2,0,0,,,,,,,,,0,74,69
129172,note_on,,,,,,,2,0,0,,,,,,,,,0,60,94
129180,note_on,,,,,,,8,0,0,,,,,,,,,0,48,81
129218,note_off,,,,,,,38,0,0,,,,,,,,,0,77,64
129220,note_off,,,,,,,2,0,0,,,,,,,,,0,74,64
129248,note_off,,,,,,,28,0,0,,,,,,,,,0,65,64
129298,note_off,,,,,,,50,0,0,,,,,,,,,0,60,64
129306,note_off,,,,,,,8,0,0,,,,,,,,,0,48,64
129342,note_on,,,,,,,36,0,0,,,,,,,,,0,65,71
129344,note_on,,,,,,,2,0,0,,,,,,,,,0,77,70
129348,note_on,,,,,,,4,0,0,,,,,,,,,0,74,71
129386,note_off,,,,,,,38,0,0,,,,,,,,,0,77,64
129392,note_off,,,,,,,6,0,0,,,,,,,,,0,74,64
129424,note_off,,,,,,,32,0,0,,,,,,,,,0,65,64
129434,note_on,,,,,,,10,0,0,,,,,,,,,0,58,88
129440,note_on,,,,,,,6,0,0,,,,,,,,,0,46,93
129520,note_on,,,,,,,80,0,0,,,,,,,,,0,65,78
129524,note_off,,,,,,,4,0,0,,,,,,,,,0,58,64
129532,note_on,,,,,,,8,0,0,,,,,,,,,0,77,78
129532,note_on,,,,,,,0,0,0,,,,,,,,,0,74,76
129535,note_off,,,,,,,3,0,0,,,,,,,,,0,46,64
129592,note_off,,,,,,,57,0,0,,,,,,,,,0,77,64
129600,note_off,,,,,,,8,0,0,,,,,,,,,0,74,64
129632,note_off,,,,,,,32,0,0,,,,,,,,,0,65,64
129702,note_on,,,,,,,70,0,0,,,,,,,,,0,65,93
129702,note_on,,,,,,,0,0,0,,,,,,,,,0,62,116
129704,note_on,,,,,,,2,0,0,,,,,,,,,0,50,110
129708,note_on,,,,,,,4,0,0,,,,,,,,,0,77,93
129710,note_on,,,,,,,2,0,0,,,,,,,,,0,74,87
129782,note_off,,,,,,,72,0,0,,,,,,,,,0,62,64
129788,note_off,,,,,,,6,0,0,,,,,,,,,0,65,64
129802,note_off,,,,,,,14,0,0,,,,,,,,,0,50,64
129815,note_off,,,,,,,13,0,0,,,,,,,,,0,74,64
129866,note_off,,,,,,,51,0,0,,,,,,,,,0,77,64
130240,note_on,,,,,,,374,0,0,,,,,,,,,0,93,104
130244,note_on,,,,,,,4,0,0,,,,,,,,,0,38,113
130244,note_on,,,,,,,0,0,0,,,,,,,,,0,81,110
130246,note_on,,,,,,,2,0,0,,,,,,,,,0,89,95
130248,note_on,,,,,,,2,0,0,,,,,,,,,0,26,106
130252,note_on,,,,,,,4,0,0,,,,,,,,,0,86,91
130290,note_off,,,,,,,38,0,0,,,,,,,,,0,26,64
130346,note_off,,,,,,,56,0,0,,,,,,,,,0,38,64
130362,note_off,,,,,,,16,0,0,,,,,,,,,0,93,64
130370,note_off,,,,,,,8,0,0,,,,,,,,,0,86,64
130380,note_off,,,,,,,10,0,0,,,,,,,,,0,81,64
130388,note_off,,,,,,,8,0,0,,,,,,,,,0,89,64
130442,note_on,,,,,,,54,0,0,,,,,,,,,0,89,89
130445,note_on,,,,,,,3,0,0,,,,,,,,,0,86,76
130448,note_on,,,,,,,3,0,0,,,,,,,,,0,81,95
130448,note_on,,,,,,,0,0,0,,,,,,,,,0,93,72
130456,note_on,,,,,,,8,0,0,,,,,,,,,0,41,89
130484,note_on,,,,,,,28,0,0,,,,,,,,,0,42,34
130546,note_off,,,,,,,62,0,0,,,,,,,,,0,81,64
130552,note_off,,,,,,,6,0,0,,,,,,,,,0,42,64
130556,note_off,,,,,,,4,0,0,,,,,,,,,0,93,64
130562,note_off,,,,,,,6,0,0,,,,,,,,,0,86,64
130582,note_off,,,,,,,20,0,0,,,,,,,,,0,89,64
130596,note_off,,,,,,,14,0,0,,,,,,,,,0,41,64
130626,note_on,,,,,,,30,0,0,,,,,,,,,0,45,101
130628,note_on,,,,,,,2,0,0,,,,,,,,,0,93,82
130630,note_on,,,,,,,2,0,0,,,,,,,,,0,89,98
130632,note_on,,,,,,,2,0,0,,,,,,,,,0,81,99
130634,note_on,,,,,,,2,0,0,,,,,,,,,0,86,71
130726,note_off,,,,,,,92,0,0,,,,,,,,,0,45,64
130764,note_off,,,,,,,38,0,0,,,,,,,,,0,81,64
130770,note_off,,,,,,,6,0,0,,,,,,,,,0,93,64
130774,note_off,,,,,,,4,0,0,,,,,,,,,0,89,64
130790,note_off,,,,,,,16,0,0,,,,,,,,,0,86,64
130926,note_on,,,,,,,136,0,0,,,,,,,,,0,46,112
130929,note_on,,,,,,,3,0,0,,,,,,,,,0,94,103
130929,note_on,,,,,,,0,0,0,,,,,,,,,0,82,108
130929,note_on,,,,,,,0,0,0,,,,,,,,,0,86,100
130929,note_on,,,,,,,0,0,0,,,,,,,,,0,34,105
130933,note_on,,,,,,,4,0,0,,,,,,,,,0,89,99
130944,control_change,,,,,,,11,0,0,,,,,,,64,0,0,,
131190,control_change,,,,,,,246,0,0,,,,,,,64,127,0,,
131198,note_off,,,,,,,8,0,0,,,,,,,,,0,94,64
131214,note_off,,,,,,,16,0,0,,,,,,,,,0,34,64
131224,note_off,,,,,,,10,0,0,,,,,,,,,0,89,64
131228,note_off,,,,,,,4,0,0,,,,,,,,,0,86,64
131244,note_off,,,,,,,16,0,0,,,,,,,,,0,46,64
131260,note_off,,,,,,,16,0,0,,,,,,,,,0,82,64
131538,note_on,,,,,,,278,0,0,,,,,,,,,0,65,78
131538,note_on,,,,,,,0,0,0,,,,,,,,,0,77,86
131540,note_on,,,,,,,2,0,0,,,,,,,,,0,60,99
131542,note_on,,,,,,,2,0,0,,,,,,,,,0,74,74
131546,note_on,,,,,,,4,0,0,,,,,,,,,0,48,91
131596,note_off,,,,,,,50,0,0,,,,,,,,,0,74,64
131642,note_off,,,,,,,46,0,0,,,,,,,,,0,77,64
131648,note_off,,,,,,,6,0,0,,,,,,,,,0,65,64
131694,note_off,,,,,,,46,0,0,,,,,,,,,0,60,64
131724,note_off,,,,,,,30,0,0,,,,,,,,,0,48,64
131732,note_on,,,,,,,8,0,0,,,,,,,,,0,77,62
131732,note_on,,,,,,,0,0,0,,,,,,,,,0,65,65
131742,note_on,,,,,,,10,0,0,,,,,,,,,0,74,80
131836,note_off,,,,,,,94,0,0,,,,,,,,,0,74,64
131844,note_off,,,,,,,8,0,0,,,,,,,,,0,65,64
131846,note_off,,,,,,,2,0,0,,,,,,,,,0,77,64
131852,note_on,,,,,,,6,0,0,,,,,,,,,0,58,93
131856,note_on,,,,,,,4,0,0,,,,,,,,,0,46,95
131930,note_off,,,,,,,74,0,0,,,,,,,,,0,58,64
131940,note_off,,,,,,,10,0,0,,,,,,,,,0,46,64
131940,note_on,,,,,,,0,0,0,,,,,,,,,0,77,59
131942,note_on,,,,,,,2,0,0,,,,,,,,,0,74,69
131948,note_on,,,,,,,6,0,0,,,,,,,,,0,65,63
132054,note_off,,,,,,,106,0,0,,,,,,,,,0,77,64
132058,note_off,,,,,,,4,0,0,,,,,,,,,0,65,64
132068,note_off,,,,,,,10,0,0,,,,,,,,,0,74,64
132130,note_on,,,,,,,62,0,0,,,,,,,,,0,62,107
132136,note_on,,,,,,,6,0,0,,,,,,,,,0,77,83
132136,note_on,,,,,,,0,0,0,,,,,,,,,0,50,103
132138,note_on,,,,,,,2,0,0,,,,,,,,,0,74,91
132142,note_on,,,,,,,4,0,0,,,,,,,,,0,65,95
132166,note_off,,,,,,,24,0,0,,,,,,,,,0,50,64
132169,note_off,,,,,,,3,0,0,,,,,,,,,0,62,64
132273,note_off,,,,,,,104,0,0,,,,,,,,,0,65,64
132318,note_off,,,,,,,45,0,0,,,,,,,,,0,74,64
132360,note_off,,,,,,,42,0,0,,,,,,,,,0,77,64
132714,note_on,,,,,,,354,0,0,,,,,,,,,0,86,107
132718,note_on,,,,,,,4,0,0,,,,,,,,,0,74,106
132718,note_on,,,,,,,0,0,0,,,,,,,,,0,82,88
132718,note_on,,,,,,,0,0,0,,,,,,,,,0,38,108
132722,note_on,,,,,,,4,0,0,,,,,,,,,0,26,97
132724,note_on,,,,,,,2,0,0,,,,,,,,,0,77,92
132752,note_off,,,,,,,28,0,0,,,,,,,,,0,26,64
132794,note_off,,,,,,,42,0,0,,,,,,,,,0,38,64
132912,note_on,,,,,,,118,0,0,,,,,,,,,0,42,75
132938,note_on,,,,,,,26,0,0,,,,,,,,,0,41,100
132952,note_off,,,,,,,14,0,0,,,,,,,,,0,42,64
133040,note_off,,,,,,,88,0,0,,,,,,,,,0,86,64
133040,note_off,,,,,,,0,0,0,,,,,,,,,0,41,64
133072,note_off,,,,,,,32,0,0,,,,,,,,,0,77,64
133092,note_off,,,,,,,20,0,0,,,,,,,,,0,82,64
133106,note_on,,,,,,,14,0,0,,,,,,,,,0,46,90
133152,note_off,,,,,,,46,0,0,,,,,,,,,0,74,64
133232,note_off,,,,,,,80,0,0,,,,,,,,,0,46,64
133296,control_change,,,,,,,64,0,0,,,,,,,64,0,0,,
133302,note_on,,,,,,,6,0,0,,,,,,,,,0,84,111
133302,note_on,,,,,,,0,0,0,,,,,,,,,0,72,107
133305,note_on,,,,,,,3,0,0,,,,,,,,,0,75,96
133308,note_on,,,,,,,3,0,0,,,,,,,,,0,81,92
133308,note_on,,,,,,,0,0,0,,,,,,,,,0,48,106
133311,note_on,,,,,,,3,0,0,,,,,,,,,0,36,101
133588,control_change,,,,,,,277,0,0,,,,,,,64,127,0,,
133630,note_off,,,,,,,42,0,0,,,,,,,,,0,84,64
133686,note_off,,,,,,,56,0,0,,,,,,,,,0,75,64
133686,note_off,,,,,,,0,0,0,,,,,,,,,0,36,64
133689,note_off,,,,,,,3,0,0,,,,,,,,,0,72,64
133708,note_off,,,,,,,19,0,0,,,,,,,,,0,48,64
133722,note_off,,,,,,,14,0,0,,,,,,,,,0,81,64
133854,note_on,,,,,,,132,0,0,,,,,,,,,0,82,92
133858,note_on,,,,,,,4,0,0,,,,,,,,,0,70,97
133860,note_on,,,,,,,2,0,0,,,,,,,,,0,50,105
133860,note_on,,,,,,,0,0,0,,,,,,,,,0,77,91
133864,control_change,,,,,,,4,0,0,,,,,,,64,0,0,,
133866,note_on,,,,,,,2,0,0,,,,,,,,,0,38,93
134010,note_off,,,,,,,144,0,0,,,,,,,,,0,70,64
134018,note_off,,,,,,,8,0,0,,,,,,,,,0,50,64
134018,control_change,,,,,,,0,0,0,,,,,,,64,127,0,,
