tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,value,channel,program,control,note,velocity
47177,note_on,0,0,0,,,,,,,,1,,,63,0
47177,note_on,0,0,0,,,,,,,,2,,,55,0
47177,note_on,0,0,0,,,,,,,,3,,,60,0
47177,note_on,0,0,0,,,,,,,,5,,,63,0
47177,note_on,0,0,0,,,,,,,,4,,,55,0
47184,note_on,7,0,0,,,,,,,,1,,,65,74
47184,note_on,0,0,0,,,,,,,,2,,,62,74
47184,note_on,0,0,0,,,,,,,,3,,,56,74
47184,note_on,0,0,0,,,,,,,,4,,,53,74
47184,note_on,0,0,0,,,,,,,,5,,,65,55
47184,note_on,0,0,0,,,,,,,,6,,,53,54
47225,note_on,41,0,0,,,,,,,,6,,,53,0
47225,note_on,0,0,0,,,,,,,,2,,,62,0
47225,note_on,0,0,0,,,,,,,,3,,,56,0
47225,note_on,0,0,0,,,,,,,,1,,,65,0
47225,note_on,0,0,0,,,,,,,,5,,,65,0
47225,note_on,0,0,0,,,,,,,,4,,,53,0
47232,note_on,7,0,0,,,,,,,,1,,,62,74
47232,note_on,0,0,0,,,,,,,,2,,,59,74
47232,note_on,0,0,0,,,,,,,,3,,,55,74
47232,note_on,0,0,0,,,,,,,,4,,,55,74
47232,note_on,0,0,0,,,,,,,,5,,,62,53
47232,note_on,0,0,0,,,,,,,,6,,,55,58
47273,note_on,41,0,0,,,,,,,,6,,,55,0
47273,note_on,0,0,0,,,,,,,,2,,,59,0
47273,note_on,0,0,0,,,,,,,,3,,,55,0
47273,note_on,0,0,0,,,,,,,,1,,,62,0
47273,note_on,0,0,0,,,,,,,,5,,,62,0
47273,note_on,0,0,0,,,,,,,,4,,,55,0
47280,note_on,7,0,0,,,,,,,,1,,,60,74
47280,note_on,0,0,0,,,,,,,,2,,,55,74
47280,note_on,0,0,0,,,,,,,,3,,,51,74
47280,note_on,0,0,0,,,,,,,,4,,,48,74
47280,note_on,0,0,0,,,,,,,,5,,,60,44
47280,note_on,0,0,0,,,,,,,,6,,,48,59
47321,note_on,41,0,0,,,,,,,,6,,,48,0
47321,note_on,0,0,0,,,,,,,,4,,,48,0
47328,note_on,7,0,0,,,,,,,,4,,,43,74
47328,note_on,0,0,0,,,,,,,,6,,,43,41
47347,note_on,19,0,0,,,,,,,,6,,,43,0
47347,note_on,0,0,0,,,,,,,,4,,,43,0
47352,note_on,5,0,0,,,,,,,,4,,,41,74
47352,note_on,0,0,0,,,,,,,,6,,,41,52
47369,note_on,17,0,0,,,,,,,,5,,,60,0
47371,note_on,2,0,0,,,,,,,,4,,,41,0
47371,note_on,0,0,0,,,,,,,,6,,,41,0
47376,note_on,5,0,0,,,,,,,,4,,,39,74
47376,note_on,0,0,0,,,,,,,,6,,,39,58
47395,note_on,19,0,0,,,,,,,,6,,,39,0
47395,note_on,0,0,0,,,,,,,,4,,,39,0
47400,note_on,5,0,0,,,,,,,,4,,,38,74
47400,note_on,0,0,0,,,,,,,,6,,,38,57
47417,note_on,17,0,0,,,,,,,,2,,,55,0
47417,note_on,0,0,0,,,,,,,,1,,,60,0
47417,note_on,0,0,0,,,,,,,,3,,,51,0
47419,note_on,2,0,0,,,,,,,,4,,,38,0
47419,note_on,0,0,0,,,,,,,,6,,,38,0
47424,note_on,5,0,0,,,,,,,,2,,,60,34
47424,note_on,0,0,0,,,,,,,,4,,,36,74
47424,note_on,0,0,0,,,,,,,,5,,,72,48
47424,note_on,0,0,0,,,,,,,,6,,,36,53
47443,note_on,19,0,0,,,,,,,,5,,,72,0
47448,note_on,5,0,0,,,,,,,,5,,,67,56
47465,note_on,17,0,0,,,,,,,,2,,,60,0
47467,note_on,2,0,0,,,,,,,,5,,,67,0
47472,note_on,5,0,0,,,,,,,,2,,,63,34
47472,note_on,0,0,0,,,,,,,,5,,,72,55
47491,note_on,19,0,0,,,,,,,,5,,,72,0
47496,note_on,5,0,0,,,,,,,,5,,,74,46
47510,note_on,14,0,0,,,,,,,,6,,,36,0
47513,note_on,3,0,0,,,,,,,,4,,,36,0
47513,note_on,0,0,0,,,,,,,,2,,,63,0
47515,note_on,2,0,0,,,,,,,,5,,,74,0
47520,note_on,5,0,0,,,,,,,,2,,,67,34
47520,note_on,0,0,0,,,,,,,,5,,,75,47
47539,note_on,19,0,0,,,,,,,,5,,,75,0
47544,note_on,5,0,0,,,,,,,,5,,,74,43
47561,note_on,17,0,0,,,,,,,,2,,,67,0
47563,note_on,2,0,0,,,,,,,,5,,,74,0
47568,note_on,5,0,0,,,,,,,,1,,,60,34
47568,note_on,0,0,0,,,,,,,,2,,,63,34
47568,note_on,0,0,0,,,,,,,,3,,,48,34
47568,note_on,0,0,0,,,,,,,,5,,,72,53
47568,note_on,0,0,0,,,,,,,,6,,,60,44
47587,note_on,19,0,0,,,,,,,,1,,,60,0
47592,note_on,5,0,0,,,,,,,,1,,,55,34
47609,note_on,17,0,0,,,,,,,,5,,,72,0
47609,note_on,0,0,0,,,,,,,,6,,,60,0
47609,note_on,0,0,0,,,,,,,,2,,,63,0
47609,note_on,0,0,0,,,,,,,,3,,,48,0
47611,note_on,2,0,0,,,,,,,,1,,,55,0
47616,note_on,5,0,0,,,,,,,,1,,,60,34
47616,note_on,0,0,0,,,,,,,,2,,,67,34
47616,note_on,0,0,0,,,,,,,,3,,,51,34
47616,note_on,0,0,0,,,,,,,,5,,,79,54
47616,note_on,0,0,0,,,,,,,,6,,,63,48
47635,note_on,19,0,0,,,,,,,,1,,,60,0
47640,note_on,5,0,0,,,,,,,,1,,,62,34
47657,note_on,17,0,0,,,,,,,,2,,,67,0
47657,note_on,0,0,0,,,,,,,,6,,,63,0
47657,note_on,0,0,0,,,,,,,,3,,,51,0
47659,note_on,2,0,0,,,,,,,,1,,,62,0
47664,note_on,5,0,0,,,,,,,,1,,,63,34
47664,note_on,0,0,0,,,,,,,,2,,,72,34
47664,note_on,0,0,0,,,,,,,,3,,,55,34
47664,note_on,0,0,0,,,,,,,,6,,,67,39
47683,note_on,19,0,0,,,,,,,,1,,,63,0
47688,note_on,5,0,0,,,,,,,,1,,,62,34
47705,note_on,17,0,0,,,,,,,,3,,,55,0
47705,note_on,0,0,0,,,,,,,,6,,,67,0
47705,note_on,0,0,0,,,,,,,,2,,,72,0
47707,note_on,2,0,0,,,,,,,,1,,,62,0
47712,note_on,5,0,0,,,,,,,,1,,,60,34
47712,note_on,0,0,0,,,,,,,,2,,,67,34
47712,note_on,0,0,0,,,,,,,,3,,,51,34
47712,note_on,0,0,0,,,,,,,,4,,,36,34
47712,note_on,0,0,0,,,,,,,,6,,,48,52
47731,note_on,19,0,0,,,,,,,,5,,,79,0
47736,note_on,5,0,0,,,,,,,,5,,,77,42
47753,note_on,17,0,0,,,,,,,,2,,,67,0
47753,note_on,0,0,0,,,,,,,,4,,,36,0
47753,note_on,0,0,0,,,,,,,,3,,,51,0
47753,note_on,0,0,0,,,,,,,,1,,,60,0
47753,note_on,0,0,0,,,,,,,,6,,,48,0
47755,note_on,2,0,0,,,,,,,,5,,,77,0
47760,note_on,5,0,0,,,,,,,,1,,,67,34
47760,note_on,0,0,0,,,,,,,,2,,,60,34
47760,note_on,0,0,0,,,,,,,,3,,,55,34
47760,note_on,0,0,0,,,,,,,,4,,,39,34
47760,note_on,0,0,0,,,,,,,,5,,,75,59
47760,note_on,0,0,0,,,,,,,,6,,,51,43
47779,note_on,19,0,0,,,,,,,,5,,,75,0
47784,note_on,5,0,0,,,,,,,,5,,,74,50
47801,note_on,17,0,0,,,,,,,,2,,,60,0
47801,note_on,0,0,0,,,,,,,,4,,,39,0
47801,note_on,0,0,0,,,,,,,,3,,,55,0
47801,note_on,0,0,0,,,,,,,,6,,,51,0
47803,note_on,2,0,0,,,,,,,,5,,,74,0
47808,note_on,5,0,0,,,,,,,,2,,,62,34
47808,note_on,0,0,0,,,,,,,,3,,,55,34
47808,note_on,0,0,0,,,,,,,,4,,,43,34
47808,note_on,0,0,0,,,,,,,,5,,,72,52
47808,note_on,0,0,0,,,,,,,,6,,,55,57
47827,note_on,19,0,0,,,,,,,,5,,,72,0
47832,note_on,5,0,0,,,,,,,,5,,,71,55
47849,note_on,17,0,0,,,,,,,,2,,,62,0
47849,note_on,0,0,0,,,,,,,,4,,,43,0
47849,note_on,0,0,0,,,,,,,,3,,,55,0
47849,note_on,0,0,0,,,,,,,,6,,,55,0
47851,note_on,2,0,0,,,,,,,,5,,,71,0
47856,note_on,5,0,0,,,,,,,,2,,,63,34
47856,note_on,0,0,0,,,,,,,,3,,,55,34
47856,note_on,0,0,0,,,,,,,,4,,,39,34
47856,note_on,0,0,0,,,,,,,,5,,,72,49
47856,note_on,0,0,0,,,,,,,,6,,,51,48
47875,note_on,19,0,0,,,,,,,,1,,,67,0
47880,note_on,5,0,0,,,,,,,,1,,,65,34
47897,note_on,17,0,0,,,,,,,,3,,,55,0
47897,note_on,0,0,0,,,,,,,,5,,,72,0
47897,note_on,0,0,0,,,,,,,,4,,,39,0
47897,note_on,0,0,0,,,,,,,,2,,,63,0
47897,note_on,0,0,0,,,,,,,,6,,,51,0
47899,note_on,2,0,0,,,,,,,,1,,,65,0
47904,note_on,5,0,0,,,,,,,,1,,,63,34
47904,note_on,0,0,0,,,,,,,,2,,,67,34
47904,note_on,0,0,0,,,,,,,,3,,,60,34
47904,note_on,0,0,0,,,,,,,,4,,,36,34
47904,note_on,0,0,0,,,,,,,,5,,,79,52
47904,note_on,0,0,0,,,,,,,,6,,,48,55
47923,note_on,19,0,0,,,,,,,,1,,,63,0
47928,note_on,5,0,0,,,,,,,,1,,,62,34
47945,note_on,17,0,0,,,,,,,,3,,,60,0
47945,note_on,0,0,0,,,,,,,,4,,,36,0
47945,note_on,0,0,0,,,,,,,,2,,,67,0
47945,note_on,0,0,0,,,,,,,,6,,,48,0
47947,note_on,2,0,0,,,,,,,,1,,,62,0
47952,note_on,5,0,0,,,,,,,,1,,,60,34
47952,note_on,0,0,0,,,,,,,,2,,,62,34
47952,note_on,0,0,0,,,,,,,,3,,,53,34
47952,note_on,0,0,0,,,,,,,,4,,,38,34
47952,note_on,0,0,0,,,,,,,,6,,,51,45
47961,note_on,9,0,0,,,,,,,,6,,,51,0
47964,note_on,3,0,0,,,,,,,,6,,,50,54
47971,note_on,7,0,0,,,,,,,,1,,,60,0
47973,note_on,2,0,0,,,,,,,,6,,,50,0
47976,note_on,3,0,0,,,,,,,,1,,,59,34
47976,note_on,0,0,0,,,,,,,,6,,,48,58
47985,note_on,9,0,0,,,,,,,,6,,,48,0
47988,note_on,3,0,0,,,,,,,,6,,,50,56
47993,note_on,5,0,0,,,,,,,,2,,,62,0
47993,note_on,0,0,0,,,,,,,,4,,,38,0
47993,note_on,0,0,0,,,,,,,,3,,,53,0
47995,note_on,2,0,0,,,,,,,,1,,,59,0
47997,note_on,2,0,0,,,,,,,,6,,,50,0
48000,note_on,3,0,0,,,,,,,,1,,,60,34
48000,note_on,0,0,0,,,,,,,,2,,,60,34
48000,note_on,0,0,0,,,,,,,,3,,,51,34
48000,note_on,0,0,0,,,,,,,,4,,,39,34
48000,note_on,0,0,0,,,,,,,,6,,,51,50
48041,note_on,41,0,0,,,,,,,,6,,,51,0
48041,note_on,0,0,0,,,,,,,,1,,,60,0
48041,note_on,0,0,0,,,,,,,,2,,,60,0
48041,note_on,0,0,0,,,,,,,,5,,,79,0
48041,note_on,0,0,0,,,,,,,,4,,,39,0
48041,note_on,0,0,0,,,,,,,,3,,,51,0
48048,note_on,7,0,0,,,,,,,,1,,,65,34
48048,note_on,0,0,0,,,,,,,,5,,,77,50
48048,note_on,0,0,0,,,,,,,,6,,,56,47
48067,note_on,19,0,0,,,,,,,,5,,,77,0
48072,note_on,5,0,0,,,,,,,,5,,,75,63
48089,note_on,17,0,0,,,,,,,,6,,,56,0
48091,note_on,2,0,0,,,,,,,,5,,,75,0
48096,note_on,5,0,0,,,,,,,,5,,,74,46
48096,note_on,0,0,0,,,,,,,,6,,,53,55
48115,note_on,19,0,0,,,,,,,,5,,,74,0
48120,note_on,5,0,0,,,,,,,,5,,,72,56
48137,note_on,17,0,0,,,,,,,,6,,,53,0
48139,note_on,2,0,0,,,,,,,,5,,,72,0
48144,note_on,5,0,0,,,,,,,,5,,,71,53
48144,note_on,0,0,0,,,,,,,,6,,,55,60
48163,note_on,19,0,0,,,,,,,,6,,,55,0
48163,note_on,0,0,0,,,,,,,,5,,,71,0
48168,note_on,5,0,0,,,,,,,,5,,,72,53
48168,note_on,0,0,0,,,,,,,,6,,,56,56
48185,note_on,17,0,0,,,,,,,,1,,,65,0
48187,note_on,2,0,0,,,,,,,,6,,,56,0
48187,note_on,0,0,0,,,,,,,,5,,,72,0
48192,note_on,5,0,0,,,,,,,,1,,,71,34
48192,note_on,0,0,0,,,,,,,,5,,,74,49
48192,note_on,0,0,0,,,,,,,,6,,,55,56
48211,note_on,19,0,0,,,,,,,,6,,,55,0
48211,note_on,0,0,0,,,,,,,,5,,,74,0
48216,note_on,5,0,0,,,,,,,,5,,,68,51
48216,note_on,0,0,0,,,,,,,,6,,,53,59
48235,note_on,19,0,0,,,,,,,,6,,,53,0
48235,note_on,0,0,0,,,,,,,,5,,,68,0
48240,note_on,5,0,0,,,,,,,,5,,,67,55
48240,note_on,0,0,0,,,,,,,,6,,,51,50
48259,note_on,19,0,0,,,,,,,,6,,,51,0
48259,note_on,0,0,0,,,,,,,,5,,,67,0
48264,note_on,5,0,0,,,,,,,,5,,,65,60
48264,note_on,0,0,0,,,,,,,,6,,,50,56
48278,note_on,14,0,0,,,,,,,,1,,,71,0
48283,note_on,5,0,0,,,,,,,,6,,,50,0
48283,note_on,0,0,0,,,,,,,,5,,,65,0
48288,note_on,5,0,0,,,,,,,,1,,,72,34
48288,note_on,0,0,0,,,,,,,,5,,,63,60
48288,note_on,0,0,0,,,,,,,,6,,,48,53
48307,note_on,19,0,0,,,,,,,,6,,,48,0
48307,note_on,0,0,0,,,,,,,,5,,,63,0
48312,note_on,5,0,0,,,,,,,,5,,,67,49
48312,note_on,0,0,0,,,,,,,,6,,,46,53
48329,note_on,17,0,0,,,,,,,,1,,,72,0
48331,note_on,2,0,0,,,,,,,,6,,,46,0
48331,note_on,0,0,0,,,,,,,,5,,,67,0
48336,note_on,5,0,0,,,,,,,,1,,,60,34
48336,note_on,0,0,0,,,,,,,,5,,,65,59
48336,note_on,0,0,0,,,,,,,,6,,,44,50
48355,note_on,19,0,0,,,,,,,,6,,,44,0
48355,note_on,0,0,0,,,,,,,,5,,,65,0
48360,note_on,5,0,0,,,,,,,,5,,,63,59
48360,note_on,0,0,0,,,,,,,,6,,,43,47
48377,note_on,17,0,0,,,,,,,,1,,,60,0
48379,note_on,2,0,0,,,,,,,,6,,,43,0
48379,note_on,0,0,0,,,,,,,,5,,,63,0
48384,note_on,5,0,0,,,,,,,,1,,,72,34
48384,note_on,0,0,0,,,,,,,,5,,,62,52
48384,note_on,0,0,0,,,,,,,,6,,,41,53
48403,note_on,19,0,0,,,,,,,,6,,,41,0
48403,note_on,0,0,0,,,,,,,,5,,,62,0
48408,note_on,5,0,0,,,,,,,,5,,,60,49
48408,note_on,0,0,0,,,,,,,,6,,,44,47
48427,note_on,19,0,0,,,,,,,,6,,,44,0
48427,note_on,0,0,0,,,,,,,,5,,,60,0
48432,note_on,5,0,0,,,,,,,,5,,,68,58
48432,note_on,0,0,0,,,,,,,,6,,,43,44
48441,note_on,9,0,0,,,,,,,,5,,,68,0
48444,note_on,3,0,0,,,,,,,,5,,,67,56
48451,note_on,7,0,0,,,,,,,,6,,,43,0
48453,note_on,2,0,0,,,,,,,,5,,,67,0
48456,note_on,3,0,0,,,,,,,,5,,,68,60
48456,note_on,0,0,0,,,,,,,,6,,,44,48
48465,note_on,9,0,0,,,,,,,,5,,,68,0
48468,note_on,3,0,0,,,,,,,,5,,,67,43
48473,note_on,5,0,0,,,,,,,,1,,,72,0
48475,note_on,2,0,0,,,,,,,,6,,,44,0
48477,note_on,2,0,0,,,,,,,,5,,,67,0
48480,note_on,3,0,0,,,,,,,,1,,,71,34
48480,note_on,0,0,0,,,,,,,,5,,,68,53
48480,note_on,0,0,0,,,,,,,,6,,,43,48
48489,note_on,9,0,0,,,,,,,,5,,,68,0
48492,note_on,3,0,0,,,,,,,,5,,,67,53
48499,note_on,7,0,0,,,,,,,,6,,,43,0
48499,note_on,0,0,0,,,,,,,,1,,,71,0
48501,note_on,2,0,0,,,,,,,,5,,,67,0
48504,note_on,3,0,0,,,,,,,,1,,,69,34
48504,note_on,0,0,0,,,,,,,,5,,,68,50
48504,note_on,0,0,0,,,,,,,,6,,,41,47
48513,note_on,9,0,0,,,,,,,,5,,,68,0
48516,note_on,3,0,0,,,,,,,,5,,,67,42
48523,note_on,7,0,0,,,,,,,,6,,,41,0
48523,note_on,0,0,0,,,,,,,,1,,,69,0
48525,note_on,2,0,0,,,,,,,,5,,,67,0
48528,note_on,3,0,0,,,,,,,,1,,,67,34
48528,note_on,0,0,0,,,,,,,,5,,,68,51
48528,note_on,0,0,0,,,,,,,,6,,,39,57
48537,note_on,9,0,0,,,,,,,,5,,,68,0
48540,note_on,3,0,0,,,,,,,,5,,,67,53
48547,note_on,7,0,0,,,,,,,,6,,,39,0
48547,note_on,0,0,0,,,,,,,,1,,,67,0
48549,note_on,2,0,0,,,,,,,,5,,,67,0
48552,note_on,3,0,0,,,,,,,,1,,,65,34
48552,note_on,0,0,0,,,,,,,,5,,,68,54
48552,note_on,0,0,0,,,,,,,,6,,,38,56
48561,note_on,9,0,0,,,,,,,,5,,,68,0
48564,note_on,3,0,0,,,,,,,,5,,,67,40
48571,note_on,7,0,0,,,,,,,,6,,,38,0
48571,note_on,0,0,0,,,,,,,,1,,,65,0
48573,note_on,2,0,0,,,,,,,,5,,,67,0
48576,note_on,3,0,0,,,,,,,,1,,,63,34
48576,note_on,0,0,0,,,,,,,,2,,,55,34
48576,note_on,0,0,0,,,,,,,,3,,,60,34
48576,note_on,0,0,0,,,,,,,,5,,,68,53
48576,note_on,0,0,0,,,,,,,,6,,,36,48
48585,note_on,9,0,0,,,,,,,,5,,,68,0
48588,note_on,3,0,0,,,,,,,,5,,,67,50
48595,note_on,7,0,0,,,,,,,,1,,,63,0
48597,note_on,2,0,0,,,,,,,,5,,,67,0
48600,note_on,3,0,0,,,,,,,,1,,,62,34
48600,note_on,0,0,0,,,,,,,,5,,,68,53
48609,note_on,9,0,0,,,,,,,,5,,,68,0
48612,note_on,3,0,0,,,,,,,,5,,,67,51
48617,note_on,5,0,0,,,,,,,,6,,,36,0
48617,note_on,0,0,0,,,,,,,,2,,,55,0
48617,note_on,0,0,0,,,,,,,,3,,,60,0
48619,note_on,2,0,0,,,,,,,,1,,,62,0
48621,note_on,2,0,0,,,,,,,,5,,,67,0
48624,note_on,3,0,0,,,,,,,,1,,,63,34
48624,note_on,0,0,0,,,,,,,,2,,,60,34
48624,note_on,0,0,0,,,,,,,,3,,,55,34
48624,note_on,0,0,0,,,,,,,,5,,,68,59
48624,note_on,0,0,0,,,,,,,,6,,,48,54
48633,note_on,9,0,0,,,,,,,,5,,,68,0
48636,note_on,3,0,0,,,,,,,,5,,,67,52
48643,note_on,7,0,0,,,,,,,,1,,,63,0
48645,note_on,2,0,0,,,,,,,,5,,,67,0
48648,note_on,3,0,0,,,,,,,,1,,,65,34
48648,note_on,0,0,0,,,,,,,,5,,,68,57
48657,note_on,9,0,0,,,,,,,,5,,,68,0
48660,note_on,3,0,0,,,,,,,,5,,,67,45
48665,note_on,5,0,0,,,,,,,,6,,,48,0
48665,note_on,0,0,0,,,,,,,,2,,,60,0
48665,note_on,0,0,0,,,,,,,,3,,,55,0
48667,note_on,2,0,0,,,,,,,,1,,,65,0
48669,note_on,2,0,0,,,,,,,,5,,,67,0
48672,note_on,3,0,0,,,,,,,,1,,,67,34
48672,note_on,0,0,0,,,,,,,,2,,,62,34
48672,note_on,0,0,0,,,,,,,,3,,,55,34
48672,note_on,0,0,0,,,,,,,,5,,,68,60
48672,note_on,0,0,0,,,,,,,,6,,,47,46
48681,note_on,9,0,0,,,,,,,,5,,,68,0
48684,note_on,3,0,0,,,,,,,,5,,,67,45
48693,note_on,9,0,0,,,,,,,,5,,,67,0
48696,note_on,3,0,0,,,,,,,,5,,,68,58
48705,note_on,9,0,0,,,,,,,,5,,,68,0
48708,note_on,3,0,0,,,,,,,,5,,,67,51
48713,note_on,5,0,0,,,,,,,,3,,,55,0
48713,note_on,0,0,0,,,,,,,,6,,,47,0
48713,note_on,0,0,0,,,,,,,,1,,,67,0
48713,note_on,0,0,0,,,,,,,,2,,,62,0
48717,note_on,4,0,0,,,,,,,,5,,,67,0
48720,note_on,3,0,0,,,,,,,,1,,,63,34
48720,note_on,0,0,0,,,,,,,,2,,,60,34
48720,note_on,0,0,0,,,,,,,,3,,,55,34
48720,note_on,0,0,0,,,,,,,,4,,,48,34
48720,note_on,0,0,0,,,,,,,,5,,,68,59
48720,note_on,0,0,0,,,,,,,,6,,,48,51
48729,note_on,9,0,0,,,,,,,,5,,,68,0
48732,note_on,3,0,0,,,,,,,,5,,,67,46
48739,note_on,7,0,0,,,,,,,,4,,,48,0
48739,note_on,0,0,0,,,,,,,,6,,,48,0
48741,note_on,2,0,0,,,,,,,,5,,,67,0
48744,note_on,3,0,0,,,,,,,,4,,,50,34
48744,note_on,0,0,0,,,,,,,,5,,,68,57
48744,note_on,0,0,0,,,,,,,,6,,,50,58
48753,note_on,9,0,0,,,,,,,,5,,,68,0
48756,note_on,3,0,0,,,,,,,,5,,,67,51
48761,note_on,5,0,0,,,,,,,,1,,,63,0
48761,note_on,0,0,0,,,,,,,,2,,,60,0
48761,note_on,0,0,0,,,,,,,,3,,,55,0
48763,note_on,2,0,0,,,,,,,,4,,,50,0
48763,note_on,0,0,0,,,,,,,,6,,,50,0
48765,note_on,2,0,0,,,,,,,,5,,,67,0
48768,note_on,3,0,0,,,,,,,,1,,,67,34
48768,note_on,0,0,0,,,,,,,,2,,,55,34
48768,note_on,0,0,0,,,,,,,,3,,,60,34
48768,note_on,0,0,0,,,,,,,,4,,,51,34
48768,note_on,0,0,0,,,,,,,,5,,,68,65
48768,note_on,0,0,0,,,,,,,,6,,,51,50
48777,note_on,9,0,0,,,,,,,,5,,,68,0
48780,note_on,3,0,0,,,,,,,,5,,,67,53
48787,note_on,7,0,0,,,,,,,,4,,,51,0
48787,note_on,0,0,0,,,,,,,,6,,,51,0
48789,note_on,2,0,0,,,,,,,,5,,,67,0
48792,note_on,3,0,0,,,,,,,,4,,,53,34
48792,note_on,0,0,0,,,,,,,,5,,,68,62
48792,note_on,0,0,0,,,,,,,,6,,,53,59
48801,note_on,9,0,0,,,,,,,,5,,,68,0
48804,note_on,3,0,0,,,,,,,,5,,,67,49
48809,note_on,5,0,0,,,,,,,,1,,,67,0
48809,note_on,0,0,0,,,,,,,,2,,,55,0
48809,note_on,0,0,0,,,,,,,,3,,,60,0
48811,note_on,2,0,0,,,,,,,,4,,,53,0
48811,note_on,0,0,0,,,,,,,,6,,,53,0
48813,note_on,2,0,0,,,,,,,,5,,,67,0
48816,note_on,3,0,0,,,,,,,,1,,,71,34
48816,note_on,0,0,0,,,,,,,,2,,,62,34
48816,note_on,0,0,0,,,,,,,,3,,,55,34
48816,note_on,0,0,0,,,,,,,,4,,,55,34
48816,note_on,0,0,0,,,,,,,,5,,,68,62
48816,note_on,0,0,0,,,,,,,,6,,,55,54
48825,note_on,9,0,0,,,,,,,,5,,,68,0
48828,note_on,3,0,0,,,,,,,,5,,,67,57
48835,note_on,7,0,0,,,,,,,,4,,,55,0
48835,note_on,0,0,0,,,,,,,,6,,,55,0
48837,note_on,2,0,0,,,,,,,,5,,,67,0
48840,note_on,3,0,0,,,,,,,,4,,,53,34
48840,note_on,0,0,0,,,,,,,,5,,,68,52
48840,note_on,0,0,0,,,,,,,,6,,,53,57
48849,note_on,9,0,0,,,,,,,,5,,,68,0
48852,note_on,3,0,0,,,,,,,,5,,,67,48
48857,note_on,5,0,0,,,,,,,,3,,,55,0
48859,note_on,2,0,0,,,,,,,,4,,,53,0
48859,note_on,0,0,0,,,,,,,,6,,,53,0
48861,note_on,2,0,0,,,,,,,,5,,,67,0
48864,note_on,3,0,0,,,,,,,,3,,,55,34
48864,note_on,0,0,0,,,,,,,,4,,,51,34
48864,note_on,0,0,0,,,,,,,,5,,,68,59
48864,note_on,0,0,0,,,,,,,,6,,,53,54
48873,note_on,9,0,0,,,,,,,,6,,,53,0
48873,note_on,0,0,0,,,,,,,,5,,,68,0
48876,note_on,3,0,0,,,,,,,,5,,,67,53
48876,note_on,0,0,0,,,,,,,,6,,,51,63
48885,note_on,9,0,0,,,,,,,,6,,,51,0
48885,note_on,0,0,0,,,,,,,,5,,,67,0
48888,note_on,3,0,0,,,,,,,,5,,,68,57
48888,note_on,0,0,0,,,,,,,,6,,,53,55
48897,note_on,9,0,0,,,,,,,,6,,,53,0
48897,note_on,0,0,0,,,,,,,,5,,,68,0
48900,note_on,3,0,0,,,,,,,,5,,,67,51
48900,note_on,0,0,0,,,,,,,,6,,,51,45
48905,note_on,5,0,0,,,,,,,,1,,,71,0
48905,note_on,0,0,0,,,,,,,,3,,,55,0
48905,note_on,0,0,0,,,,,,,,2,,,62,0
48909,note_on,4,0,0,,,,,,,,6,,,51,0
48909,note_on,0,0,0,,,,,,,,5,,,67,0
48912,note_on,3,0,0,,,,,,,,1,,,72,34
48912,note_on,0,0,0,,,,,,,,2,,,63,34
48912,note_on,0,0,0,,,,,,,,3,,,55,34
48912,note_on,0,0,0,,,,,,,,5,,,68,62
48912,note_on,0,0,0,,,,,,,,6,,,53,48
48921,note_on,9,0,0,,,,,,,,6,,,53,0
48921,note_on,0,0,0,,,,,,,,5,,,68,0
48924,note_on,3,0,0,,,,,,,,5,,,67,50
48924,note_on,0,0,0,,,,,,,,6,,,51,43
48933,note_on,9,0,0,,,,,,,,6,,,51,0
48933,note_on,0,0,0,,,,,,,,5,,,67,0
48936,note_on,3,0,0,,,,,,,,5,,,68,56
48936,note_on,0,0,0,,,,,,,,6,,,53,49
48945,note_on,9,0,0,,,,,,,,6,,,53,0
48945,note_on,0,0,0,,,,,,,,5,,,68,0
48948,note_on,3,0,0,,,,,,,,5,,,67,45
48948,note_on,0,0,0,,,,,,,,6,,,51,47
48950,note_on,2,0,0,,,,,,,,4,,,51,0
48953,note_on,3,0,0,,,,,,,,3,,,55,0
48953,note_on,0,0,0,,,,,,,,1,,,72,0
48953,note_on,0,0,0,,,,,,,,2,,,63,0
48957,note_on,4,0,0,,,,,,,,6,,,51,0
48957,note_on,0,0,0,,,,,,,,5,,,67,0
48960,note_on,3,0,0,,,,,,,,1,,,67,34
48960,note_on,0,0,0,,,,,,,,2,,,62,34
48960,note_on,0,0,0,,,,,,,,3,,,55,34
48960,note_on,0,0,0,,,,,,,,4,,,47,34
48960,note_on,0,0,0,,,,,,,,5,,,68,62
48960,note_on,0,0,0,,,,,,,,6,,,47,50
48969,note_on,9,0,0,,,,,,,,5,,,68,0
48972,note_on,3,0,0,,,,,,,,5,,,67,46
48981,note_on,9,0,0,,,,,,,,5,,,67,0
48984,note_on,3,0,0,,,,,,,,5,,,68,57
48993,note_on,9,0,0,,,,,,,,5,,,68,0
48996,note_on,3,0,0,,,,,,,,5,,,67,50
49001,note_on,5,0,0,,,,,,,,2,,,62,0
49001,note_on,0,0,0,,,,,,,,4,,,47,0
49001,note_on,0,0,0,,,,,,,,3,,,55,0
49001,note_on,0,0,0,,,,,,,,1,,,67,0
49001,note_on,0,0,0,,,,,,,,6,,,47,0
49008,note_on,7,0,0,,,,,,,,1,,,65,34
