tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity,program
34560,note_on,,,,,0,0,2,,,,0,43,72,
34560,note_off,,,,,0,0,2,,,,0,55,64,
34560,note_off,,,,,0,0,2,,,,0,59,64,
34560,note_off,,,,,192,0,2,,,,0,62,64,
34624,note_off,,,,,64,0,1,,,,0,67,64,
34752,note_on,,,,,0,0,2,,,,0,55,39,
34752,note_on,,,,,0,0,2,,,,0,59,37,
34752,note_on,,,,,0,0,2,,,,0,62,31,
34752,note_off,,,,,192,0,2,,,,0,43,64,
34752,note_on,,,,,0,0,2,,,,0,53,36,
34848,note_off,,,,,96,0,2,,,,0,62,64,
34848,note_off,,,,,0,0,2,,,,0,59,64,
34848,note_off,,,,,0,0,2,,,,0,55,64,
34848,note_off,,,,,0,0,2,,,,0,53,64,
34848,note_on,,,,,0,0,2,,,,0,53,34,
34848,note_on,,,,,0,0,2,,,,0,55,40,
34848,note_on,,,,,0,0,2,,,,0,59,36,
34848,note_on,,,,,0,0,2,,,,0,62,31,
34944,note_on,,,,,320,0,1,,,,0,74,83,
34944,note_on,,,,,0,0,2,,,,0,62,39,
34944,note_on,,,,,0,0,2,,,,0,59,36,
34944,note_on,,,,,0,0,2,,,,0,53,41,
34944,note_off,,,,,0,0,2,,,,0,53,64,
34944,note_off,,,,,0,0,2,,,,0,55,64,
34944,note_off,,,,,0,0,2,,,,0,59,64,
34944,note_on,,,,,0,0,2,,,,0,55,43,
34944,note_off,,,,,96,0,2,,,,0,62,64,
35136,note_on,,,,,0,0,2,,,,0,55,43,
35136,note_on,,,,,0,0,2,,,,0,62,36,
35136,note_on,,,,,0,0,2,,,,0,59,37,
35136,note_on,,,,,0,0,2,,,,0,53,38,
35136,note_off,,,,,0,0,2,,,,0,53,0,
35136,note_off,,,,,0,0,2,,,,0,55,0,
35136,note_off,,,,,0,0,2,,,,0,59,0,
35136,note_off,,,,,192,0,1,,,,0,77,64,
35136,note_off,,,,,192,0,2,,,,0,62,0,
35328,note_off,,,,,192,0,2,,,,0,62,64,
35328,note_off,,,,,0,0,2,,,,0,59,64,
35328,note_off,,,,,0,0,2,,,,0,55,64,
35328,note_off,,,,,0,0,2,,,,0,53,64,
35328,note_on,,,,,0,0,2,,,,0,53,35,
35328,note_on,,,,,0,0,2,,,,0,55,41,
35328,note_on,,,,,0,0,2,,,,0,59,38,
35328,note_on,,,,,0,0,2,,,,0,62,35,
35520,note_on,,,,,384,0,1,,,,0,76,78,
35520,note_on,,,,,0,0,2,,,,0,62,36,
35520,note_off,,,,,0,0,2,,,,0,55,64,
35520,note_on,,,,,0,0,2,,,,0,59,38,
35520,note_on,,,,,0,0,2,,,,0,55,44,
35520,note_on,,,,,0,0,2,,,,0,53,35,
35520,note_off,,,,,0,0,2,,,,0,53,64,
35520,note_off,,,,,0,0,2,,,,0,59,64,
35520,note_off,,,,,192,0,2,,,,0,62,64,
35600,note_off,,,,,80,0,1,,,,0,74,64,
35616,note_on,,,,,16,0,1,,,,0,77,93,
35664,note_off,,,,,48,0,1,,,,0,76,64,
35680,note_on,,,,,16,0,1,,,,0,67,96,
35711,set_tempo,,,,,19967,1,0,585349,,,,,,
35712,note_on,,,,,0,0,1,,,,0,79,105,
35712,note_off,,,,,192,0,2,,,,0,62,64,
35712,note_off,,,,,0,0,2,,,,0,59,64,
35712,note_off,,,,,0,0,2,,,,0,55,64,
35712,note_off,,,,,0,0,2,,,,0,53,64,
35712,note_off,,,,,32,0,1,,,,0,77,64,
35712,note_on,,,,,0,0,2,,,,0,52,76,
35718,set_tempo,,,,,7,1,0,585349,,,,,,
35776,note_off,,,,,64,0,1,,,,0,67,64,
35904,note_off,,,,,192,0,2,,,,0,52,64,
35904,note_on,,,,,0,0,2,,,,0,64,45,
35904,note_on,,,,,0,0,2,,,,0,67,42,
36000,note_off,,,,,224,0,1,,,,0,79,64,
36000,note_on,,,,,0,0,1,,,,0,76,107,
36000,note_on,,,,,0,0,2,,,,0,67,44,
36000,note_on,,,,,0,0,2,,,,0,64,44,
36000,note_off,,,,,0,0,2,,,,0,64,64,
36000,note_off,,,,,96,0,2,,,,0,67,64,
36096,note_on,,,,,0,0,2,,,,0,72,45,
36096,note_on,,,,,0,0,2,,,,0,64,40,
36096,note_on,,,,,0,0,1,,,,0,84,115,
36096,note_off,,,,,96,0,1,,,,0,76,64,
36096,note_off,,,,,96,0,2,,,,0,67,64,
36096,set_tempo,,,,,378,1,0,1311457,,,,,,
36096,note_on,,,,,0,0,2,,,,0,67,52,
36096,note_off,,,,,0,0,2,,,,0,64,64,
36192,set_tempo,,,,,96,1,0,1311457,,,,,,
36288,set_tempo,,,,,96,1,0,1333330,,,,,,
36576,note_off,,,,,480,0,1,,,,0,84,64,
36576,set_tempo,,,,,288,1,0,579710,,,,,,
36576,note_on,,,,,0,0,1,,,,0,83,72,
36672,note_on,,,,,96,0,1,,,,0,88,72,
36672,note_on,,,,,0,0,2,,,,0,67,46,
36672,note_off,,,,,0,0,2,,,,0,67,64,
36672,note_off,,,,,576,0,2,,,,0,72,64,
36672,note_on,,,,,0,0,2,,,,0,74,45,
36672,note_off,,,,,0,0,2,,,,0,64,64,
36672,note_on,,,,,0,0,2,,,,0,65,43,
36704,note_off,,,,,32,0,1,,,,0,83,64,
36768,note_on,,,,,64,0,1,,,,0,86,72,
36800,note_off,,,,,32,0,1,,,,0,88,64,
36864,note_on,,,,,0,0,2,,,,0,72,41,
36864,note_on,,,,,0,0,2,,,,0,67,49,
36864,note_on,,,,,0,0,2,,,,0,64,36,
36864,note_off,,,,,0,0,2,,,,0,67,64,
36864,note_off,,,,,192,0,2,,,,0,74,64,
36864,note_off,,,,,0,0,2,,,,0,65,64,
36864,note_on,,,,,64,0,1,,,,0,84,78,
36896,note_off,,,,,32,0,1,,,,0,86,64,
36960,note_on,,,,,64,0,1,,,,0,83,80,
36992,note_off,,,,,32,0,1,,,,0,84,64,
37056,note_on,,,,,0,0,2,,,,0,67,45,
37056,note_on,,,,,64,0,1,,,,0,88,72,
37056,note_off,,,,,192,0,2,,,,0,72,64,
37056,note_off,,,,,0,0,2,,,,0,67,64,
37056,note_on,,,,,0,0,2,,,,0,74,46,
37056,note_on,,,,,0,0,2,,,,0,65,44,
37056,note_off,,,,,0,0,2,,,,0,64,64,
37088,note_off,,,,,32,0,1,,,,0,83,64,
37152,note_on,,,,,64,0,1,,,,0,86,64,
37184,note_off,,,,,32,0,1,,,,0,88,64,
37248,note_on,,,,,64,0,1,,,,0,84,73,
37248,note_off,,,,,192,0,2,,,,0,74,64,
37248,note_off,,,,,0,0,2,,,,0,67,64,
37248,note_off,,,,,0,0,2,,,,0,65,64,
37248,program_change,,,,,0,0,2,,,,0,,,0
37248,note_on,,,,,0,0,2,,,,0,64,43,
37248,note_on,,,,,0,0,2,,,,0,67,40,
37248,note_on,,,,,0,0,2,,,,0,72,43,
37280,note_off,,,,,32,0,1,,,,0,86,64,
37344,note_on,,,,,64,0,1,,,,0,83,71,
37376,note_off,,,,,32,0,1,,,,0,84,64,
37440,note_off,,,,,192,0,2,,,,0,72,64,
37440,note_off,,,,,0,0,2,,,,0,67,64,
37440,note_off,,,,,0,0,2,,,,0,64,64,
37440,note_on,,,,,0,0,2,,,,0,65,47,
37440,note_on,,,,,0,0,2,,,,0,67,47,
37440,note_on,,,,,0,0,2,,,,0,74,50,
37440,note_on,,,,,64,0,1,,,,0,88,75,
37472,note_off,,,,,32,0,1,,,,0,83,64,
37536,note_on,,,,,64,0,1,,,,0,86,72,
37568,note_off,,,,,32,0,1,,,,0,88,64,
37632,note_on,,,,,0,0,2,,,,0,72,44,
37632,note_on,,,,,0,0,2,,,,0,64,41,
37632,note_off,,,,,0,0,2,,,,0,67,64,
37632,note_off,,,,,192,0,2,,,,0,74,64,
37632,note_on,,,,,0,0,2,,,,0,67,40,
37632,note_off,,,,,0,0,2,,,,0,65,64,
37632,note_on,,,,,64,0,1,,,,0,84,74,
37664,note_off,,,,,32,0,1,,,,0,86,64,
37728,note_on,,,,,64,0,1,,,,0,83,78,
37760,note_off,,,,,32,0,1,,,,0,84,64,
37824,note_on,,,,,0,0,2,,,,0,65,49,
37824,note_on,,,,,0,0,2,,,,0,74,47,
37824,note_on,,,,,0,0,2,,,,0,67,48,
37824,note_off,,,,,0,0,2,,,,0,64,64,
37824,note_on,,,,,64,0,1,,,,0,86,76,
37824,note_off,,,,,0,0,2,,,,0,67,64,
37824,note_off,,,,,192,0,2,,,,0,72,64,
37856,note_off,,,,,32,0,1,,,,0,83,64,
37920,note_on,,,,,64,0,1,,,,0,83,82,
37952,note_off,,,,,32,0,1,,,,0,86,64,
38016,note_on,,,,,0,0,2,,,,0,72,61,
38016,note_on,,,,,0,0,2,,,,0,67,61,
38016,note_off,,,,,0,0,2,,,,0,65,64,
38016,note_off,,,,,0,0,2,,,,0,67,64,
38016,note_on,,,,,0,0,2,,,,0,64,61,
38016,note_off,,,,,192,0,2,,,,0,74,64,
38016,note_on,,,,,64,0,1,,,,0,84,84,
38048,note_off,,,,,32,0,1,,,,0,83,64,
38112,note_off,,,,,0,0,2,,,,0,64,64,
38112,note_off,,,,,0,0,2,,,,0,67,64,
38112,note_off,,,,,96,0,2,,,,0,72,64,
38112,note_off,,,,,64,0,1,,,,0,84,64,
38112,note_on,,,,,0,0,1,,,,0,83,84,
38208,note_on,,,,,0,0,2,,,,0,74,66,
38208,note_on,,,,,0,0,2,,,,0,67,66,
38208,note_on,,,,,96,0,1,,,,0,88,84,
38208,note_on,,,,,96,0,2,,,,0,65,66,
38272,note_off,,,,,64,0,1,,,,0,83,64,
38304,note_off,,,,,32,0,1,,,,0,88,64,
38304,note_off,,,,,0,0,2,,,,0,65,64,
38304,note_off,,,,,0,0,2,,,,0,67,64,
38304,note_off,,,,,96,0,2,,,,0,74,64,
38304,note_on,,,,,0,0,1,,,,0,86,84,
38400,note_on,,,,,0,0,2,,,,0,72,66,
38400,note_on,,,,,0,0,2,,,,0,67,66,
38400,note_on,,,,,96,0,2,,,,0,64,66,
38400,note_on,,,,,96,0,1,,,,0,84,88,
38432,note_off,,,,,32,0,1,,,,0,86,64,
38496,note_off,,,,,0,0,2,,,,0,64,0,
38496,note_on,,,,,0,0,1,,,,0,83,90,
38496,note_off,,,,,96,0,2,,,,0,72,64,
38496,note_off,,,,,64,0,1,,,,0,84,64,
38496,note_off,,,,,0,0,2,,,,0,67,0,
38592,note_on,,,,,96,0,1,,,,0,88,90,
38592,note_on,,,,,96,0,2,,,,0,65,68,
38592,note_on,,,,,0,0,2,,,,0,67,68,
38592,note_on,,,,,0,0,2,,,,0,74,68,
38656,note_off,,,,,64,0,1,,,,0,83,64,
38688,note_on,,,,,0,0,1,,,,0,86,90,
38688,note_off,,,,,32,0,1,,,,0,88,64,
38688,note_off,,,,,96,0,2,,,,0,74,0,
38688,note_off,,,,,0,0,2,,,,0,67,0,
38688,note_off,,,,,0,0,2,,,,0,65,64,
38784,note_on,,,,,96,0,1,,,,0,84,90,
38784,note_on,,,,,96,0,2,,,,0,64,70,
38784,note_on,,,,,0,0,2,,,,0,67,70,
38784,note_on,,,,,0,0,2,,,,0,72,70,
38848,note_off,,,,,64,0,1,,,,0,86,64,
38880,note_off,,,,,32,0,1,,,,0,84,64,
38880,note_off,,,,,0,0,2,,,,0,64,64,
38880,note_off,,,,,0,0,2,,,,0,67,64,
38880,note_off,,,,,96,0,2,,,,0,72,64,
38880,note_on,,,,,0,0,1,,,,0,83,90,
38976,note_on,,,,,96,0,2,,,,0,52,74,
38976,note_on,,,,,0,0,2,,,,0,60,74,
38976,note_on,,,,,0,0,2,,,,0,55,74,
38976,note_on,,,,,96,0,1,,,,0,84,98,
39008,note_off,,,,,32,0,1,,,,0,83,64,
39072,note_off,,,,,0,0,2,,,,0,52,64,
39072,note_off,,,,,64,0,1,,,,0,84,64,
39072,note_on,,,,,0,0,1,,,,0,82,105,
39072,note_off,,,,,96,0,2,,,,0,60,64,
39072,note_off,,,,,0,0,2,,,,0,55,64,
39168,note_on,,,,,96,0,1,,,,0,81,113,
39168,note_on,,,,,96,0,2,,,,0,41,78,
39264,note_off,,,,,96,0,1,,,,0,82,64,
39296,note_off,,,,,32,0,1,,,,0,81,64,
39360,note_off,,,,,192,0,2,,,,0,41,64,
39360,note_on,,,,,0,0,2,,,,0,53,72,
39360,note_on,,,,,0,0,2,,,,0,62,72,
39360,note_on,,,,,0,0,2,,,,0,57,72,
39360,note_on,,,,,64,0,1,,,,0,77,94,
39456,note_on,,,,,96,0,1,,,,0,74,90,
39456,note_off,,,,,96,0,2,,,,0,62,64,
39456,note_off,,,,,0,0,2,,,,0,57,64,
39456,note_off,,,,,0,0,2,,,,0,53,64,
39456,note_on,,,,,0,0,2,,,,0,53,70,
39456,note_on,,,,,0,0,2,,,,0,57,70,
39456,note_on,,,,,0,0,2,,,,0,62,70,
39520,note_off,,,,,64,0,1,,,,0,77,64,
39552,note_on,,,,,32,0,1,,,,0,79,102,
39552,note_off,,,,,96,0,2,,,,0,62,64,
39552,note_off,,,,,0,0,2,,,,0,57,64,
39552,note_off,,,,,0,0,2,,,,0,53,64,
39552,note_on,,,,,0,0,2,,,,0,43,59,
39648,note_off,,,,,0,0,1,,,,0,74,64,
39648,note_off,,,,,96,0,1,,,,0,79,64,
39744,note_on,,,,,96,0,1,,,,0,76,90,
39744,note_off,,,,,192,0,2,,,,0,43,64,
39744,note_on,,,,,0,0,2,,,,0,55,72,
39744,note_on,,,,,0,0,2,,,,0,60,72,
39744,note_on,,,,,0,0,2,,,,0,64,72,
39840,note_off,,,,,96,0,2,,,,0,64,64,
39840,note_off,,,,,0,0,2,,,,0,55,64,
39840,note_on,,,,,0,0,2,,,,0,55,70,
39840,note_on,,,,,0,0,2,,,,0,60,70,
39840,note_on,,,,,96,0,1,,,,0,72,86,
39840,note_off,,,,,0,0,2,,,,0,60,64,
39840,note_on,,,,,0,0,2,,,,0,64,70,
39904,note_off,,,,,64,0,1,,,,0,76,64,
39936,note_on,,,,,32,0,1,,,,0,79,102,
39936,note_off,,,,,96,0,2,,,,0,64,64,
39936,note_off,,,,,0,0,2,,,,0,55,64,
39936,note_off,,,,,0,0,2,,,,0,60,64,
39936,note_on,,,,,0,0,2,,,,0,43,64,
40000,note_off,,,,,64,0,1,,,,0,72,64,
40032,note_off,,,,,32,0,1,,,,0,79,64,
40128,note_off,,,,,192,0,2,,,,0,43,64,
40128,note_on,,,,,0,0,2,,,,0,55,74,
40128,note_on,,,,,0,0,2,,,,0,62,74,
40128,note_on,,,,,96,0,1,,,,0,74,88,
40128,note_on,,,,,0,0,2,,,,0,65,74,
40224,note_off,,,,,0,0,2,,,,0,55,64,
40224,note_on,,,,,96,0,1,,,,0,71,86,
40224,note_off,,,,,0,0,2,,,,0,62,64,
40224,note_off,,,,,96,0,2,,,,0,65,64,
40224,note_on,,,,,0,0,2,,,,0,55,72,
40224,note_on,,,,,0,0,2,,,,0,62,72,
40224,note_on,,,,,0,0,2,,,,0,65,72,
40288,note_off,,,,,64,0,1,,,,0,74,64,
40320,note_off,,,,,96,0,2,,,,0,65,64,
40320,note_off,,,,,0,0,2,,,,0,62,64,
40320,note_off,,,,,0,0,2,,,,0,55,64,
40320,note_on,,,,,0,0,2,,,,0,48,63,
40320,note_on,,,,,32,0,1,,,,0,79,102,
40384,note_off,,,,,64,0,1,,,,0,71,64,
40416,note_off,,,,,32,0,1,,,,0,79,64,
40512,note_on,,,,,0,0,2,,,,0,62,72,
40512,note_off,,,,,192,0,2,,,,0,48,64,
40512,note_on,,,,,96,0,1,,,,0,74,90,
40512,note_on,,,,,0,0,2,,,,0,65,72,
40512,note_on,,,,,0,0,2,,,,0,60,72,
40608,note_on,,,,,0,0,1,,,,0,71,88,
40608,note_on,,,,,0,0,2,,,,0,65,70,
40608,note_on,,,,,0,0,2,,,,0,62,70,
40608,note_on,,,,,0,0,2,,,,0,60,70,
40608,note_off,,,,,0,0,2,,,,0,60,64,
40608,note_off,,,,,0,0,2,,,,0,62,64,
40608,note_off,,,,,96,0,2,,,,0,65,64,
40608,note_off,,,,,96,0,1,,,,0,74,64,
40704,note_off,,,,,96,0,1,,,,0,71,64,
40704,note_on,,,,,0,0,1,,,,0,71,98,
40704,note_on,,,,,0,0,1,,,,0,74,98,
40704,note_on,,,,,0,0,1,,,,0,79,98,
40704,note_off,,,,,0,0,2,,,,0,62,64,
40704,note_off,,,,,96,0,2,,,,0,65,64,
40704,note_off,,,,,0,0,2,,,,0,60,64,
40704,note_on,,,,,0,0,2,,,,0,60,80,
40704,note_on,,,,,0,0,2,,,,0,65,80,
40704,note_on,,,,,0,0,2,,,,0,62,80,
40896,note_off,,,,,192,0,2,,,,0,65,64,
40896,note_on,,,,,0,0,2,,,,0,65,78,
40896,note_on,,,,,0,0,2,,,,0,62,78,
40896,note_on,,,,,0,0,2,,,,0,60,78,
40896,note_off,,,,,0,0,2,,,,0,60,64,
40896,note_off,,,,,0,0,2,,,,0,62,64,
41088,note_on,,,,,384,0,1,,,,0,72,77,
41088,note_on,,,,,0,0,2,,,,0,60,80,
41088,note_off,,,,,192,0,2,,,,0,65,64,
41088,note_off,,,,,0,0,2,,,,0,62,64,
41088,note_off,,,,,0,0,2,,,,0,60,64,
41088,note_on,,,,,0,0,2,,,,0,64,80,
41184,note_off,,,,,0,0,1,,,,0,74,64,
41184,note_off,,,,,96,0,1,,,,0,79,64,
41184,note_off,,,,,0,0,1,,,,0,71,64,
41184,note_on,,,,,0,0,2,,,,0,60,78,
41184,note_off,,,,,0,0,2,,,,0,60,64,
41184,note_off,,,,,96,0,2,,,,0,64,64,
41280,note_on,,,,,0,0,2,,,,0,55,86,
41280,note_off,,,,,96,0,1,,,,0,72,64,
41280,note_off,,,,,96,0,2,,,,0,60,64,
41376,note_off,,,,,96,0,2,,,,0,55,64,
41376,note_on,,,,,0,0,2,,,,0,52,88,
41472,note_off,,,,,96,0,2,,,,0,52,64,
41472,note_on,,,,,0,0,2,,,,0,48,90,
41472,note_on,,,,,0,0,2,,,,0,60,90,
41568,note_off,,,,,0,0,2,,,,0,48,64,
41568,note_off,,,,,96,0,2,,,,0,60,64,
41568,note_on,,,,,0,0,2,,,,0,55,91,
41664,note_on,,,,,0,0,2,,,,0,47,85,
41664,note_off,,,,,96,0,2,,,,0,55,64,
41664,note_on,,,,,0,0,1,,,,0,76,94,
41664,note_on,,,,,384,0,1,,,,0,64,94,
41760,note_off,,,,,96,0,2,,,,0,47,64,
41760,note_on,,,,,0,0,2,,,,0,55,64,
41856,note_off,,,,,96,0,2,,,,0,55,64,
41856,note_on,,,,,0,0,2,,,,0,48,64,
41952,note_on,,,,,0,0,2,,,,0,55,64,
41952,note_off,,,,,96,0,2,,,,0,48,64,
42048,note_on,,,,,0,0,1,,,,0,62,70,
42048,note_off,,,,,384,0,1,,,,0,76,64,
42048,note_off,,,,,0,0,1,,,,0,64,64,
42048,note_on,,,,,0,0,1,,,,0,74,75,
42048,note_on,,,,,0,0,2,,,,0,47,64,
42048,note_off,,,,,96,0,2,,,,0,55,64,
42144,note_off,,,,,96,0,1,,,,0,74,64,
42144,note_off,,,,,96,0,2,,,,0,47,64,
42144,note_on,,,,,0,0,2,,,,0,55,64,
42240,note_off,,,,,96,0,1,,,,0,62,64,
42240,note_on,,,,,0,0,1,,,,0,76,80,
42240,note_off,,,,,96,0,2,,,,0,55,64,
42240,note_on,,,,,0,0,1,,,,0,64,75,
42240,note_on,,,,,0,0,2,,,,0,48,64,
42336,note_off,,,,,96,0,2,,,,0,48,64,
42336,note_on,,,,,0,0,2,,,,0,55,64,
42336,note_off,,,,,0,0,1,,,,0,64,64,
42336,note_off,,,,,96,0,1,,,,0,76,64,
42432,note_on,,,,,0,0,2,,,,0,50,64,
42432,note_on,,,,,96,0,1,,,,0,65,70,
42432,note_on,,,,,0,0,1,,,,0,77,75,
42432,note_off,,,,,96,0,2,,,,0,55,64,
42528,note_off,,,,,96,0,1,,,,0,77,64,
42528,note_off,,,,,0,0,1,,,,0,65,64,
42528,note_on,,,,,0,0,2,,,,0,55,64,
42528,note_off,,,,,96,0,2,,,,0,50,64,
42624,note_on,,,,,0,0,2,,,,0,52,64,
42624,note_off,,,,,96,0,2,,,,0,55,64,
42624,note_on,,,,,0,0,1,,,,0,79,84,
42624,note_on,,,,,96,0,1,,,,0,67,79,
42720,note_off,,,,,96,0,2,,,,0,52,64,
42720,note_off,,,,,0,0,1,,,,0,67,64,
42720,note_off,,,,,96,0,1,,,,0,79,64,
42720,note_on,,,,,0,0,2,,,,0,55,64,
42816,note_on,,,,,96,0,1,,,,0,69,70,
42816,note_on,,,,,0,0,1,,,,0,81,75,
42816,note_on,,,,,0,0,2,,,,0,53,64,
42816,note_off,,,,,96,0,2,,,,0,55,64,
42912,note_on,,,,,0,0,2,,,,0,55,64,
42912,note_off,,,,,96,0,1,,,,0,81,64,
42912,note_off,,,,,0,0,1,,,,0,69,64,
42912,note_off,,,,,96,0,2,,,,0,53,64,
43008,note_on,,,,,0,0,2,,,,0,50,64,
43008,note_on,,,,,96,0,1,,,,0,71,73,
43008,note_on,,,,,0,0,1,,,,0,83,78,
43008,note_off,,,,,96,0,2,,,,0,55,64,
43104,note_on,,,,,0,0,2,,,,0,55,64,
43104,note_off,,,,,96,0,2,,,,0,50,64,
43104,note_off,,,,,96,0,1,,,,0,83,64,
43104,note_off,,,,,0,0,1,,,,0,71,64,
43200,note_on,,,,,0,0,2,,,,0,48,64,
43200,note_off,,,,,96,0,2,,,,0,55,64,
43200,note_on,,,,,0,0,1,,,,0,84,73,
43200,note_on,,,,,96,0,1,,,,0,72,68,
43296,note_on,,,,,0,0,2,,,,0,55,64,
43296,note_off,,,,,0,0,1,,,,0,72,64,
43296,note_off,,,,,96,0,2,,,,0,48,64,
43296,note_off,,,,,96,0,1,,,,0,84,64,
43392,note_on,,,,,0,0,1,,,,0,86,78,
43392,note_off,,,,,96,0,2,,,,0,55,64,
43392,note_on,,,,,0,0,2,,,,0,47,64,
43392,note_on,,,,,96,0,1,,,,0,74,73,
43488,note_off,,,,,96,0,2,,,,0,47,64,
43488,note_on,,,,,0,0,2,,,,0,55,64,
43488,note_off,,,,,0,0,1,,,,0,74,64,
43488,note_off,,,,,96,0,1,,,,0,86,64,
43584,note_on,,,,,96,0,1,,,,0,76,62,
43584,note_off,,,,,96,0,2,,,,0,55,64,
43584,note_on,,,,,0,0,2,,,,0,48,64,
43584,note_on,,,,,0,0,1,,,,0,88,67,
43680,note_off,,,,,0,0,1,,,,0,76,64,
43680,note_off,,,,,96,0,2,,,,0,48,64,
43680,note_on,,,,,0,0,2,,,,0,55,64,
43680,note_off,,,,,96,0,1,,,,0,88,64,
43776,note_on,,,,,0,0,1,,,,0,89,75,
43776,note_on,,,,,96,0,1,,,,0,77,70,
43776,note_off,,,,,96,0,2,,,,0,55,64,
43776,note_on,,,,,0,0,2,,,,0,50,64,
43872,note_off,,,,,96,0,2,,,,0,50,64,
43872,note_on,,,,,0,0,2,,,,0,55,64,
43968,note_on,,,,,0,0,2,,,,0,52,64,
43968,note_off,,,,,96,0,2,,,,0,55,64,
43968,note_off,,,,,0,0,1,,,,0,77,64,
43968,note_on,,,,,0,0,1,,,,0,79,62,
43968,note_on,,,,,0,0,1,,,,0,91,67,
43968,note_off,,,,,192,0,1,,,,0,89,64,
44064,note_on,,,,,0,0,2,,,,0,55,64,
44064,note_off,,,,,96,0,2,,,,0,52,64,
44160,note_on,,,,,0,0,1,,,,0,93,67,
44160,note_off,,,,,96,0,2,,,,0,55,64,
44160,note_on,,,,,0,0,2,,,,0,53,64,
44160,note_off,,,,,0,0,1,,,,0,79,64,
44160,note_off,,,,,192,0,1,,,,0,91,64,
44160,note_on,,,,,0,0,1,,,,0,81,62,
44256,note_off,,,,,96,0,2,,,,0,53,64,
44256,note_on,,,,,0,0,2,,,,0,55,64,
44352,note_off,,,,,192,0,1,,,,0,93,64,
44352,note_off,,,,,0,0,1,,,,0,81,64,
44352,note_on,,,,,0,0,1,,,,0,71,62,
44352,note_on,,,,,0,0,1,,,,0,83,67,
44352,note_off,,,,,96,0,2,,,,0,55,64,
44352,note_on,,,,,0,0,2,,,,0,54,64,
44448,note_on,,,,,0,0,2,,,,0,55,64,
44448,note_off,,,,,96,0,2,,,,0,54,64,
44544,note_on,,,,,0,0,2,,,,0,57,64,
44544,note_on,,,,,0,0,1,,,,0,72,62,
44544,note_off,,,,,0,0,1,,,,0,71,64,
44544,note_off,,,,,192,0,1,,,,0,83,64,
44544,note_off,,,,,96,0,2,,,,0,55,64,
44544,note_on,,,,,0,0,1,,,,0,84,67,
44640,note_off,,,,,96,0,2,,,,0,57,64,
44640,note_on,,,,,0,0,2,,,,0,55,64,
44736,note_on,,,,,0,0,2,,,,0,59,64,
44736,note_on,,,,,0,0,1,,,,0,86,67,
44736,note_on,,,,,0,0,1,,,,0,74,62,
44736,note_off,,,,,0,0,1,,,,0,72,64,
44736,note_off,,,,,192,0,1,,,,0,84,64,
44736,note_off,,,,,96,0,2,,,,0,55,64,
44832,note_off,,,,,96,0,2,,,,0,59,64,
44832,note_on,,,,,0,0,2,,,,0,55,64,
44928,note_off,,,,,192,0,1,,,,0,86,64,
44928,note_on,,,,,0,0,1,,,,0,88,75,
44928,note_off,,,,,96,0,2,,,,0,55,64,
44928,note_on,,,,,0,0,2,,,,0,60,64,
44928,note_off,,,,,0,0,1,,,,0,74,64,
44928,note_on,,,,,0,0,1,,,,0,76,70,
45024,note_off,,,,,96,0,2,,,,0,60,64,
45024,note_on,,,,,0,0,2,,,,0,55,64,
45120,note_off,,,,,96,0,2,,,,0,55,64,
45120,note_on,,,,,0,0,2,,,,0,64,64,
45120,note_off,,,,,192,0,1,,,,0,88,64,
45120,note_off,,,,,0,0,1,,,,0,76,64,
45120,note_on,,,,,0,0,1,,,,0,72,62,
45120,note_on,,,,,0,0,1,,,,0,84,67,
45216,note_off,,,,,96,0,2,,,,0,64,64,
45216,note_on,,,,,0,0,2,,,,0,55,64,
45312,note_on,,,,,0,0,1,,,,0,88,67,
45312,note_off,,,,,96,0,2,,,,0,55,64,
45312,note_on,,,,,0,0,2,,,,0,60,64,
45312,note_on,,,,,0,0,1,,,,0,76,62,
45312,note_off,,,,,192,0,1,,,,0,84,64,
45312,note_off,,,,,0,0,1,,,,0,72,64,
45408,note_on,,,,,0,0,2,,,,0,55,64,
45408,note_off,,,,,96,0,2,,,,0,60,64,
45504,note_on,,,,,0,0,1,,,,0,90,67,
45504,note_on,,,,,0,0,2,,,,0,62,64,
45504,note_off,,,,,96,0,2,,,,0,55,0,
45504,note_off,,,,,192,0,1,,,,0,88,64,
45504,note_off,,,,,0,0,1,,,,0,76,64,
45504,note_on,,,,,0,0,1,,,,0,78,62,
45600,note_on,,,,,0,0,2,,,,0,55,64,
45600,note_off,,,,,96,0,2,,,,0,62,64,
45696,note_on,,,,,0,0,2,,,,0,59,64,
45696,note_off,,,,,192,0,1,,,,0,90,64,
45696,note_off,,,,,0,0,1,,,,0,78,64,
45696,note_off,,,,,96,0,2,,,,0,55,64,
45696,note_on,,,,,0,0,1,,,,0,91,67,
45696,note_on,,,,,0,0,1,,,,0,79,62,
45792,note_off,,,,,96,0,2,,,,0,59,64,
45792,note_on,,,,,0,0,2,,,,0,55,64,
45888,note_off,,,,,192,0,1,,,,0,91,64,
45888,note_off,,,,,0,0,1,,,,0,79,64,
45888,note_on,,,,,0,0,1,,,,0,77,62,
45888,note_on,,,,,0,0,1,,,,0,89,67,
45888,note_off,,,,,96,0,2,,,,0,55,64,
45888,note_on,,,,,0,0,2,,,,0,62,64,
