tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
154694,note_on,,,,,,,210,0,0,,,,,,,81,88,0,,
154716,control_change,,,,,,,22,0,0,,,,,,,,,0,64,127
154719,note_off,,,,,,,3,0,0,,,,,,,76,64,0,,
154722,note_on,,,,,,,3,0,0,,,,,,,73,43,0,,
154850,note_on,,,,,,,128,0,0,,,,,,,79,90,0,,
154878,note_off,,,,,,,28,0,0,,,,,,,81,64,0,,
154888,note_off,,,,,,,10,0,0,,,,,,,73,64,0,,
154892,note_off,,,,,,,4,0,0,,,,,,,79,64,0,,
154990,note_off,,,,,,,98,0,0,,,,,,,67,64,0,,
155016,note_on,,,,,,,26,0,0,,,,,,,79,79,0,,
155022,note_on,,,,,,,6,0,0,,,,,,,64,41,0,,
155262,note_off,,,,,,,240,0,0,,,,,,,64,64,0,,
155272,note_on,,,,,,,10,0,0,,,,,,,73,39,0,,
155586,note_on,,,,,,,314,0,0,,,,,,,64,51,0,,
155591,control_change,,,,,,,5,0,0,,,,,,,,,0,64,0
155596,note_off,,,,,,,5,0,0,,,,,,,73,64,0,,
155774,control_change,,,,,,,178,0,0,,,,,,,,,0,64,127
155894,note_on,,,,,,,120,0,0,,,,,,,73,53,0,,
155976,note_off,,,,,,,82,0,0,,,,,,,64,64,0,,
156096,note_off,,,,,,,120,0,0,,,,,,,73,64,0,,
156190,note_on,,,,,,,94,0,0,,,,,,,78,76,0,,
156226,note_on,,,,,,,36,0,0,,,,,,,66,47,0,,
156298,control_change,,,,,,,72,0,0,,,,,,,,,0,64,0
156301,note_off,,,,,,,3,0,0,,,,,,,79,64,0,,
156482,control_change,,,,,,,181,0,0,,,,,,,,,0,64,127
156504,note_on,,,,,,,22,0,0,,,,,,,74,67,0,,
156544,note_off,,,,,,,40,0,0,,,,,,,74,64,0,,
156562,note_off,,,,,,,18,0,0,,,,,,,62,64,0,,
156566,note_off,,,,,,,4,0,0,,,,,,,66,64,0,,
156644,note_off,,,,,,,78,0,0,,,,,,,78,64,0,,
156858,note_on,,,,,,,214,0,0,,,,,,,71,71,0,,
156868,note_on,,,,,,,10,0,0,,,,,,,55,38,0,,
157126,control_change,,,,,,,258,0,0,,,,,,,,,0,64,0
157160,note_on,,,,,,,34,0,0,,,,,,,67,57,0,,
157372,control_change,,,,,,,212,0,0,,,,,,,,,0,64,127
157446,note_off,,,,,,,74,0,0,,,,,,,67,64,0,,
157522,note_on,,,,,,,76,0,0,,,,,,,64,43,0,,
157636,note_off,,,,,,,114,0,0,,,,,,,71,64,0,,
157644,note_on,,,,,,,8,0,0,,,,,,,76,73,0,,
157658,note_off,,,,,,,14,0,0,,,,,,,55,64,0,,
157742,note_off,,,,,,,84,0,0,,,,,,,76,64,0,,
157760,note_on,,,,,,,18,0,0,,,,,,,79,69,0,,
157798,note_off,,,,,,,38,0,0,,,,,,,64,64,0,,
157878,note_on,,,,,,,80,0,0,,,,,,,83,62,0,,
157880,note_off,,,,,,,2,0,0,,,,,,,79,64,0,,
157894,note_on,,,,,,,14,0,0,,,,,,,67,36,0,,
157962,note_on,,,,,,,68,0,0,,,,,,,79,84,0,,
157992,note_off,,,,,,,30,0,0,,,,,,,83,64,0,,
158080,note_on,,,,,,,88,0,0,,,,,,,76,82,0,,
158084,note_off,,,,,,,4,0,0,,,,,,,67,64,0,,
158100,note_off,,,,,,,16,0,0,,,,,,,79,64,0,,
158124,note_on,,,,,,,24,0,0,,,,,,,66,39,0,,
158156,note_on,,,,,,,32,0,0,,,,,,,57,34,0,,
158172,control_change,,,,,,,16,0,0,,,,,,,,,0,64,0
158190,note_off,,,,,,,18,0,0,,,,,,,76,64,0,,
158198,note_on,,,,,,,8,0,0,,,,,,,74,83,0,,
158478,note_on,,,,,,,280,0,0,,,,,,,69,46,0,,
158510,note_off,,,,,,,32,0,0,,,,,,,66,64,0,,
158556,control_change,,,,,,,46,0,0,,,,,,,,,0,64,127
158682,note_off,,,,,,,126,0,0,,,,,,,69,64,0,,
158800,note_on,,,,,,,118,0,0,,,,,,,73,43,0,,
158816,note_on,,,,,,,16,0,0,,,,,,,78,60,0,,
158842,note_off,,,,,,,26,0,0,,,,,,,74,64,0,,
158858,note_on,,,,,,,16,0,0,,,,,,,67,36,0,,
158880,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
159164,note_on,,,,,,,284,0,0,,,,,,,76,60,0,,
159174,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
159174,note_on,,,,,,,0,0,0,,,,,,,69,38,0,,
159216,note_off,,,,,,,42,0,0,,,,,,,78,64,0,,
159386,control_change,,,,,,,170,0,0,,,,,,,,,0,64,127
159532,note_off,,,,,,,146,0,0,,,,,,,69,64,0,,
159554,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
159558,note_off,,,,,,,4,0,0,,,,,,,73,64,0,,
159572,note_off,,,,,,,14,0,0,,,,,,,76,64,0,,
159578,note_on,,,,,,,6,0,0,,,,,,,74,44,0,,
159590,note_on,,,,,,,12,0,0,,,,,,,66,34,0,,
159600,note_on,,,,,,,10,0,0,,,,,,,62,25,0,,
159726,note_off,,,,,,,126,0,0,,,,,,,57,64,0,,
160138,control_change,,,,,,,412,0,0,,,,,,,,,0,64,127
160240,note_off,,,,,,,102,0,0,,,,,,,74,64,0,,
160256,note_off,,,,,,,16,0,0,,,,,,,66,64,0,,
160296,note_off,,,,,,,40,0,0,,,,,,,62,64,0,,
160446,control_change,,,,,,,150,0,0,,,,,,,,,0,64,0
160684,note_on,,,,,,,238,0,0,,,,,,,71,31,0,,
160752,note_on,,,,,,,68,0,0,,,,,,,74,64,0,,
160752,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
160794,note_off,,,,,,,42,0,0,,,,,,,71,64,0,,
160800,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
160954,control_change,,,,,,,154,0,0,,,,,,,,,0,64,127
161000,control_change,,,,,,,46,0,0,,,,,,,,,0,64,0
161006,note_on,,,,,,,6,0,0,,,,,,,69,52,0,,
161048,note_on,,,,,,,42,0,0,,,,,,,73,75,0,,
161058,note_off,,,,,,,10,0,0,,,,,,,74,64,0,,
161078,note_off,,,,,,,20,0,0,,,,,,,69,64,0,,
161198,control_change,,,,,,,120,0,0,,,,,,,,,0,64,127
161218,note_off,,,,,,,20,0,0,,,,,,,73,64,0,,
161300,note_on,,,,,,,82,0,0,,,,,,,67,56,0,,
161306,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
161348,note_on,,,,,,,42,0,0,,,,,,,71,46,0,,
161360,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
161506,control_change,,,,,,,146,0,0,,,,,,,,,0,64,127
161566,note_on,,,,,,,60,0,0,,,,,,,66,47,0,,
161568,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
161588,note_off,,,,,,,20,0,0,,,,,,,71,64,0,,
161604,note_on,,,,,,,16,0,0,,,,,,,69,57,0,,
161714,note_off,,,,,,,110,0,0,,,,,,,66,64,0,,
161782,control_change,,,,,,,68,0,0,,,,,,,,,0,64,127
161860,control_change,,,,,,,78,0,0,,,,,,,,,0,64,0
161916,note_on,,,,,,,56,0,0,,,,,,,64,35,0,,
161920,note_off,,,,,,,4,0,0,,,,,,,69,64,0,,
161952,note_on,,,,,,,32,0,0,,,,,,,67,45,0,,
161982,note_off,,,,,,,30,0,0,,,,,,,64,64,0,,
162152,control_change,,,,,,,170,0,0,,,,,,,,,0,64,127
162320,control_change,,,,,,,168,0,0,,,,,,,,,0,64,0
162338,note_off,,,,,,,18,0,0,,,,,,,67,64,0,,
162338,note_on,,,,,,,0,0,0,,,,,,,66,48,0,,
162370,note_on,,,,,,,32,0,0,,,,,,,50,35,0,,
162722,note_on,,,,,,,352,0,0,,,,,,,57,29,0,,
162904,control_change,,,,,,,182,0,0,,,,,,,,,0,64,127
162946,note_off,,,,,,,42,0,0,,,,,,,57,64,0,,
162988,note_off,,,,,,,42,0,0,,,,,,,50,64,0,,
162998,note_on,,,,,,,10,0,0,,,,,,,54,29,0,,
163008,note_off,,,,,,,10,0,0,,,,,,,66,64,0,,
163130,note_off,,,,,,,122,0,0,,,,,,,54,64,0,,
163324,note_on,,,,,,,194,0,0,,,,,,,57,32,0,,
163468,note_off,,,,,,,144,0,0,,,,,,,57,64,0,,
163624,note_on,,,,,,,156,0,0,,,,,,,66,73,0,,
163672,note_on,,,,,,,48,0,0,,,,,,,50,39,0,,
163984,note_off,,,,,,,312,0,0,,,,,,,66,64,0,,
163994,note_on,,,,,,,10,0,0,,,,,,,57,26,0,,
164142,note_off,,,,,,,148,0,0,,,,,,,57,64,0,,
164256,note_off,,,,,,,114,0,0,,,,,,,50,64,0,,
164288,note_on,,,,,,,32,0,0,,,,,,,66,81,0,,
164318,note_on,,,,,,,30,0,0,,,,,,,54,35,0,,
164476,note_off,,,,,,,158,0,0,,,,,,,54,64,0,,
164482,note_off,,,,,,,6,0,0,,,,,,,66,64,0,,
164592,note_on,,,,,,,110,0,0,,,,,,,57,41,0,,
164678,note_off,,,,,,,86,0,0,,,,,,,57,64,0,,
164910,note_on,,,,,,,232,0,0,,,,,,,64,76,0,,
164922,note_on,,,,,,,12,0,0,,,,,,,50,42,0,,
164934,note_on,,,,,,,12,0,0,,,,,,,55,26,0,,
165070,control_change,,,,,,,136,0,0,,,,,,,,,0,64,0
165242,note_on,,,,,,,172,0,0,,,,,,,69,81,0,,
165252,note_off,,,,,,,10,0,0,,,,,,,64,64,0,,
165256,note_on,,,,,,,4,0,0,,,,,,,61,37,0,,
165300,control_change,,,,,,,44,0,0,,,,,,,,,0,64,127
165418,note_on,,,,,,,118,0,0,,,,,,,67,82,0,,
165458,note_off,,,,,,,40,0,0,,,,,,,69,64,0,,
165461,note_off,,,,,,,3,0,0,,,,,,,61,64,0,,
165474,note_off,,,,,,,13,0,0,,,,,,,67,64,0,,
165554,note_on,,,,,,,80,0,0,,,,,,,67,82,0,,
165562,control_change,,,,,,,8,0,0,,,,,,,,,0,64,0
165592,note_on,,,,,,,30,0,0,,,,,,,52,40,0,,
165848,note_off,,,,,,,256,0,0,,,,,,,52,64,0,,
165864,note_on,,,,,,,16,0,0,,,,,,,61,35,0,,
165870,control_change,,,,,,,6,0,0,,,,,,,,,0,64,127
166086,note_off,,,,,,,216,0,0,,,,,,,61,64,0,,
166178,note_on,,,,,,,92,0,0,,,,,,,52,36,0,,
166432,note_off,,,,,,,254,0,0,,,,,,,52,64,0,,
166476,note_off,,,,,,,44,0,0,,,,,,,55,64,0,,
166506,note_on,,,,,,,30,0,0,,,,,,,61,33,0,,
166636,note_off,,,,,,,130,0,0,,,,,,,61,64,0,,
166842,note_on,,,,,,,206,0,0,,,,,,,66,52,0,,
166864,note_on,,,,,,,22,0,0,,,,,,,54,33,0,,
166904,note_off,,,,,,,40,0,0,,,,,,,67,64,0,,
166914,control_change,,,,,,,10,0,0,,,,,,,,,0,64,0
167158,note_off,,,,,,,244,0,0,,,,,,,50,64,0,,
167160,note_on,,,,,,,2,0,0,,,,,,,62,34,0,,
167160,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
167180,note_off,,,,,,,20,0,0,,,,,,,54,64,0,,
167218,note_off,,,,,,,38,0,0,,,,,,,66,64,0,,
167221,note_off,,,,,,,3,0,0,,,,,,,62,64,0,,
167478,note_on,,,,,,,257,0,0,,,,,,,64,64,0,,
167544,note_on,,,,,,,66,0,0,,,,,,,43,39,0,,
167636,control_change,,,,,,,92,0,0,,,,,,,,,0,64,0
167850,note_on,,,,,,,214,0,0,,,,,,,55,40,0,,
167928,control_change,,,,,,,78,0,0,,,,,,,,,0,64,127
168038,note_off,,,,,,,110,0,0,,,,,,,55,64,0,,
168198,note_on,,,,,,,160,0,0,,,,,,,52,41,0,,
168244,note_off,,,,,,,46,0,0,,,,,,,43,64,0,,
168334,note_on,,,,,,,90,0,0,,,,,,,67,49,0,,
168384,note_off,,,,,,,50,0,0,,,,,,,64,64,0,,
168448,note_off,,,,,,,64,0,0,,,,,,,52,64,0,,
168478,note_off,,,,,,,30,0,0,,,,,,,67,64,0,,
168498,note_on,,,,,,,20,0,0,,,,,,,71,59,0,,
168548,note_on,,,,,,,50,0,0,,,,,,,55,39,0,,
168624,note_on,,,,,,,76,0,0,,,,,,,67,41,0,,
168630,note_off,,,,,,,6,0,0,,,,,,,71,64,0,,
168726,note_on,,,,,,,96,0,0,,,,,,,64,68,0,,
168758,note_off,,,,,,,32,0,0,,,,,,,55,64,0,,
168812,note_off,,,,,,,54,0,0,,,,,,,67,64,0,,
168850,note_on,,,,,,,38,0,0,,,,,,,54,31,0,,
168874,note_on,,,,,,,24,0,0,,,,,,,62,72,0,,
168886,note_off,,,,,,,12,0,0,,,,,,,64,64,0,,
168902,note_on,,,,,,,16,0,0,,,,,,,45,40,0,,
169036,control_change,,,,,,,134,0,0,,,,,,,,,0,64,0
169180,note_on,,,,,,,144,0,0,,,,,,,57,46,0,,
169218,note_off,,,,,,,38,0,0,,,,,,,54,64,0,,
169296,control_change,,,,,,,78,0,0,,,,,,,,,0,64,127
169338,note_off,,,,,,,42,0,0,,,,,,,57,64,0,,
169514,note_on,,,,,,,176,0,0,,,,,,,61,63,0,,
169536,note_on,,,,,,,22,0,0,,,,,,,55,34,0,,
169630,note_off,,,,,,,94,0,0,,,,,,,62,64,0,,
169726,control_change,,,,,,,96,0,0,,,,,,,,,0,64,0
169872,note_on,,,,,,,146,0,0,,,,,,,52,45,0,,
169912,note_off,,,,,,,40,0,0,,,,,,,55,64,0,,
169912,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
169942,note_off,,,,,,,30,0,0,,,,,,,45,64,0,,
170050,note_off,,,,,,,108,0,0,,,,,,,52,64,0,,
170278,note_on,,,,,,,228,0,0,,,,,,,54,26,0,,
170280,note_on,,,,,,,2,0,0,,,,,,,62,46,0,,
170282,note_on,,,,,,,2,0,0,,,,,,,45,26,0,,
170320,note_off,,,,,,,38,0,0,,,,,,,61,64,0,,
170388,control_change,,,,,,,68,0,0,,,,,,,,,0,64,0
170680,control_change,,,,,,,292,0,0,,,,,,,,,0,64,127
170738,note_off,,,,,,,58,0,0,,,,,,,45,64,0,,
170824,note_off,,,,,,,86,0,0,,,,,,,54,64,0,,
170900,note_on,,,,,,,76,0,0,,,,,,,64,35,0,,
170908,note_off,,,,,,,8,0,0,,,,,,,62,64,0,,
171028,note_on,,,,,,,120,0,0,,,,,,,66,35,0,,
171062,note_off,,,,,,,34,0,0,,,,,,,64,64,0,,
171110,note_off,,,,,,,48,0,0,,,,,,,66,64,0,,
171172,note_on,,,,,,,62,0,0,,,,,,,64,32,0,,
171246,note_on,,,,,,,74,0,0,,,,,,,52,26,0,,
171256,note_on,,,,,,,10,0,0,,,,,,,45,31,0,,
171268,note_on,,,,,,,12,0,0,,,,,,,49,15,0,,
171354,control_change,,,,,,,86,0,0,,,,,,,,,0,64,0
171724,note_off,,,,,,,370,0,0,,,,,,,52,64,0,,
171800,note_off,,,,,,,76,0,0,,,,,,,49,64,0,,
171814,note_off,,,,,,,14,0,0,,,,,,,64,64,0,,
171848,control_change,,,,,,,34,0,0,,,,,,,,,0,64,127
171922,note_off,,,,,,,74,0,0,,,,,,,45,64,0,,
172124,control_change,,,,,,,202,0,0,,,,,,,,,0,64,0
172332,note_on,,,,,,,208,0,0,,,,,,,69,47,0,,
172422,note_off,,,,,,,90,0,0,,,,,,,69,64,0,,
172508,control_change,,,,,,,86,0,0,,,,,,,,,0,64,127
172586,note_on,,,,,,,78,0,0,,,,,,,71,64,0,,
172646,control_change,,,,,,,60,0,0,,,,,,,,,0,64,0
172692,note_off,,,,,,,46,0,0,,,,,,,71,64,0,,
172804,note_on,,,,,,,112,0,0,,,,,,,73,74,0,,
172926,note_off,,,,,,,122,0,0,,,,,,,73,64,0,,
173018,note_on,,,,,,,92,0,0,,,,,,,74,86,0,,
173030,control_change,,,,,,,12,0,0,,,,,,,,,0,64,127
173060,control_change,,,,,,,30,0,0,,,,,,,,,0,64,0
173146,note_off,,,,,,,86,0,0,,,,,,,74,64,0,,
173240,note_on,,,,,,,94,0,0,,,,,,,76,85,0,,
173368,control_change,,,,,,,128,0,0,,,,,,,,,0,64,127
173392,note_off,,,,,,,24,0,0,,,,,,,76,64,0,,
173520,note_on,,,,,,,128,0,0,,,,,,,78,75,0,,
173536,note_on,,,,,,,16,0,0,,,,,,,62,38,0,,
173568,control_change,,,,,,,32,0,0,,,,,,,,,0,64,0
173920,note_on,,,,,,,352,0,0,,,,,,,69,38,0,,
173968,control_change,,,,,,,48,0,0,,,,,,,,,0,64,127
174094,note_off,,,,,,,126,0,0,,,,,,,62,64,0,,
174126,note_off,,,,,,,32,0,0,,,,,,,69,64,0,,
174248,note_on,,,,,,,122,0,0,,,,,,,66,39,0,,
174282,note_off,,,,,,,34,0,0,,,,,,,78,64,0,,
174376,note_off,,,,,,,94,0,0,,,,,,,66,64,0,,
174566,note_on,,,,,,,190,0,0,,,,,,,69,44,0,,
174752,note_off,,,,,,,186,0,0,,,,,,,69,64,0,,
174846,note_on,,,,,,,94,0,0,,,,,,,78,68,0,,
174884,note_on,,,,,,,38,0,0,,,,,,,62,30,0,,
175010,note_off,,,,,,,126,0,0,,,,,,,62,64,0,,
175164,note_off,,,,,,,154,0,0,,,,,,,78,64,0,,
175216,note_on,,,,,,,52,0,0,,,,,,,69,34,0,,
175314,note_off,,,,,,,98,0,0,,,,,,,69,64,0,,
175484,note_on,,,,,,,170,0,0,,,,,,,78,83,0,,
175496,note_on,,,,,,,12,0,0,,,,,,,66,40,0,,
175714,note_off,,,,,,,218,0,0,,,,,,,66,64,0,,
175746,note_off,,,,,,,32,0,0,,,,,,,78,64,0,,
175804,note_on,,,,,,,58,0,0,,,,,,,69,56,0,,
175880,note_off,,,,,,,76,0,0,,,,,,,69,64,0,,
176096,note_on,,,,,,,216,0,0,,,,,,,76,94,0,,
176116,note_on,,,,,,,20,0,0,,,,,,,62,31,0,,
176180,note_on,,,,,,,64,0,0,,,,,,,67,21,0,,
176380,control_change,,,,,,,200,0,0,,,,,,,,,0,64,0
176408,note_on,,,,,,,28,0,0,,,,,,,81,94,0,,
176422,note_on,,,,,,,14,0,0,,,,,,,73,45,0,,
176448,note_off,,,,,,,26,0,0,,,,,,,76,64,0,,
176548,control_change,,,,,,,100,0,0,,,,,,,,,0,64,127
176566,note_on,,,,,,,18,0,0,,,,,,,79,97,0,,
176618,note_off,,,,,,,52,0,0,,,,,,,81,64,0,,
176644,note_off,,,,,,,26,0,0,,,,,,,73,64,0,,
176670,note_off,,,,,,,26,0,0,,,,,,,79,64,0,,
176750,note_on,,,,,,,80,0,0,,,,,,,64,36,0,,
176758,note_on,,,,,,,8,0,0,,,,,,,79,73,0,,
176856,control_change,,,,,,,98,0,0,,,,,,,,,0,64,0
177086,note_off,,,,,,,230,0,0,,,,,,,64,64,0,,
177086,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
177104,note_on,,,,,,,18,0,0,,,,,,,73,41,0,,
177352,note_off,,,,,,,248,0,0,,,,,,,73,64,0,,
177428,note_on,,,,,,,76,0,0,,,,,,,64,44,0,,
177714,note_off,,,,,,,286,0,0,,,,,,,67,64,0,,
177720,note_on,,,,,,,6,0,0,,,,,,,73,39,0,,
177722,note_off,,,,,,,2,0,0,,,,,,,64,64,0,,
177862,note_off,,,,,,,140,0,0,,,,,,,73,64,0,,
178034,note_on,,,,,,,172,0,0,,,,,,,78,54,0,,
178054,note_on,,,,,,,20,0,0,,,,,,,66,37,0,,
178114,note_off,,,,,,,60,0,0,,,,,,,79,64,0,,
178116,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
178330,control_change,,,,,,,214,0,0,,,,,,,,,0,64,127
178358,note_on,,,,,,,28,0,0,,,,,,,74,40,0,,
178404,note_off,,,,,,,46,0,0,,,,,,,66,64,0,,
178410,note_off,,,,,,,6,0,0,,,,,,,78,64,0,,
178410,note_off,,,,,,,0,0,0,,,,,,,74,64,0,,
178430,note_off,,,,,,,20,0,0,,,,,,,62,64,0,,
178732,note_on,,,,,,,302,0,0,,,,,,,71,47,0,,
178746,note_on,,,,,,,14,0,0,,,,,,,55,35,0,,
178946,control_change,,,,,,,200,0,0,,,,,,,,,0,64,0
179078,note_on,,,,,,,132,0,0,,,,,,,67,45,0,,
179190,control_change,,,,,,,112,0,0,,,,,,,,,0,64,127
179290,note_off,,,,,,,100,0,0,,,,,,,67,64,0,,
179432,note_on,,,,,,,142,0,0,,,,,,,64,33,0,,
179504,note_off,,,,,,,72,0,0,,,,,,,55,64,0,,
179542,note_off,,,,,,,38,0,0,,,,,,,71,64,0,,
179542,note_on,,,,,,,0,0,0,,,,,,,76,57,0,,
179612,note_off,,,,,,,70,0,0,,,,,,,76,64,0,,
179634,note_off,,,,,,,22,0,0,,,,,,,64,64,0,,
179658,note_on,,,,,,,24,0,0,,,,,,,79,57,0,,
179738,note_off,,,,,,,80,0,0,,,,,,,79,64,0,,
179774,note_on,,,,,,,36,0,0,,,,,,,83,51,0,,
179796,note_on,,,,,,,22,0,0,,,,,,,67,34,0,,
179844,note_off,,,,,,,48,0,0,,,,,,,83,64,0,,
179896,note_on,,,,,,,52,0,0,,,,,,,79,63,0,,
179950,note_off,,,,,,,54,0,0,,,,,,,67,64,0,,
179956,note_off,,,,,,,6,0,0,,,,,,,79,64,0,,
179990,note_on,,,,,,,34,0,0,,,,,,,76,51,0,,
180068,control_change,,,,,,,78,0,0,,,,,,,,,0,64,0
180078,note_on,,,,,,,10,0,0,,,,,,,57,22,0,,
180090,note_off,,,,,,,12,0,0,,,,,,,76,64,0,,
180090,note_on,,,,,,,0,0,0,,,,,,,66,21,0,,
180128,note_on,,,,,,,38,0,0,,,,,,,74,72,0,,
180440,note_off,,,,,,,312,0,0,,,,,,,66,64,0,,
180442,note_on,,,,,,,2,0,0,,,,,,,69,36,0,,
180528,control_change,,,,,,,86,0,0,,,,,,,,,0,64,127
180590,note_off,,,,,,,62,0,0,,,,,,,69,64,0,,
180728,note_on,,,,,,,138,0,0,,,,,,,78,50,0,,
180758,note_off,,,,,,,30,0,0,,,,,,,74,64,0,,
180758,note_on,,,,,,,0,0,0,,,,,,,73,35,0,,
180798,note_on,,,,,,,40,0,0,,,,,,,67,28,0,,
180852,control_change,,,,,,,54,0,0,,,,,,,,,0,64,0
181098,note_on,,,,,,,246,0,0,,,,,,,76,50,0,,
181130,note_off,,,,,,,32,0,0,,,,,,,78,64,0,,
181133,note_on,,,,,,,3,0,0,,,,,,,69,34,0,,
181152,note_off,,,,,,,19,0,0,,,,,,,67,64,0,,
181312,control_change,,,,,,,160,0,0,,,,,,,,,0,64,127
181326,note_off,,,,,,,14,0,0,,,,,,,57,64,0,,
181384,note_off,,,,,,,58,0,0,,,,,,,69,64,0,,
181556,note_off,,,,,,,172,0,0,,,,,,,73,64,0,,
181584,note_off,,,,,,,28,0,0,,,,,,,76,64,0,,
181626,note_on,,,,,,,42,0,0,,,,,,,74,34,0,,
181642,note_on,,,,,,,16,0,0,,,,,,,66,18,0,,
181666,note_on,,,,,,,24,0,0,,,,,,,62,22,0,,
181696,control_change,,,,,,,30,0,0,,,,,,,,,0,64,0
182172,control_change,,,,,,,476,0,0,,,,,,,,,0,64,127
182198,note_off,,,,,,,26,0,0,,,,,,,66,64,0,,
182298,note_off,,,,,,,100,0,0,,,,,,,74,64,0,,
182301,note_off,,,,,,,3,0,0,,,,,,,62,64,0,,
182496,control_change,,,,,,,195,0,0,,,,,,,,,0,64,0
182948,note_on,,,,,,,452,0,0,,,,,,,69,40,0,,
183262,control_change,,,,,,,314,0,0,,,,,,,,,0,64,127
183276,note_on,,,,,,,14,0,0,,,,,,,68,50,0,,
183296,note_off,,,,,,,20,0,0,,,,,,,69,64,0,,
183310,control_change,,,,,,,14,0,0,,,,,,,,,0,64,0
183592,note_on,,,,,,,282,0,0,,,,,,,69,78,0,,
183666,note_off,,,,,,,74,0,0,,,,,,,68,64,0,,
183816,control_change,,,,,,,150,0,0,,,,,,,,,0,64,127
183890,note_on,,,,,,,74,0,0,,,,,,,71,65,0,,
183938,control_change,,,,,,,48,0,0,,,,,,,,,0,64,0
183952,note_off,,,,,,,14,0,0,,,,,,,69,64,0,,
184154,control_change,,,,,,,202,0,0,,,,,,,,,0,64,127
184176,note_on,,,,,,,22,0,0,,,,,,,69,81,0,,
184194,note_off,,,,,,,18,0,0,,,,,,,71,64,0,,
184200,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
184354,control_change,,,,,,,154,0,0,,,,,,,,,0,64,127
184360,note_off,,,,,,,6,0,0,,,,,,,69,64,0,,
184506,note_on,,,,,,,146,0,0,,,,,,,76,73,0,,
184509,control_change,,,,,,,3,0,0,,,,,,,,,0,64,0
184509,note_on,,,,,,,0,0,0,,,,,,,79,84,0,,
184516,note_on,,,,,,,7,0,0,,,,,,,69,47,0,,
184520,note_on,,,,,,,4,0,0,,,,,,,61,52,0,,
184680,note_off,,,,,,,160,0,0,,,,,,,69,64,0,,
184688,note_off,,,,,,,8,0,0,,,,,,,61,64,0,,
184696,note_off,,,,,,,8,0,0,,,,,,,76,64,0,,
184724,note_off,,,,,,,28,0,0,,,,,,,79,64,0,,
184738,control_change,,,,,,,14,0,0,,,,,,,,,0,64,127
184846,control_change,,,,,,,108,0,0,,,,,,,,,0,64,0
184866,note_on,,,,,,,20,0,0,,,,,,,79,60,0,,
184868,note_on,,,,,,,2,0,0,,,,,,,61,52,0,,
184872,note_on,,,,,,,4,0,0,,,,,,,76,70,0,,
184878,note_on,,,,,,,6,0,0,,,,,,,69,43,0,,
185030,note_off,,,,,,,152,0,0,,,,,,,69,64,0,,
185076,control_change,,,,,,,46,0,0,,,,,,,,,0,64,127
185092,note_off,,,,,,,16,0,0,,,,,,,76,64,0,,
185102,note_off,,,,,,,10,0,0,,,,,,,61,64,0,,
185120,note_off,,,,,,,18,0,0,,,,,,,79,64,0,,
185198,control_change,,,,,,,78,0,0,,,,,,,,,0,64,0
185502,note_on,,,,,,,304,0,0,,,,,,,69,79,0,,
185614,control_change,,,,,,,112,0,0,,,,,,,,,0,64,127
185642,note_off,,,,,,,28,0,0,,,,,,,69,64,0,,
185798,control_change,,,,,,,156,0,0,,,,,,,,,0,64,0
185822,note_on,,,,,,,24,0,0,,,,,,,78,82,0,,
185825,note_on,,,,,,,3,0,0,,,,,,,69,61,0,,
185832,note_on,,,,,,,7,0,0,,,,,,,62,55,0,,
185836,note_on,,,,,,,4,0,0,,,,,,,74,77,0,,
185972,note_off,,,,,,,136,0,0,,,,,,,69,64,0,,
185980,note_off,,,,,,,8,0,0,,,,,,,74,64,0,,
185986,note_off,,,,,,,6,0,0,,,,,,,62,64,0,,
186014,control_change,,,,,,,28,0,0,,,,,,,,,0,64,127
186024,note_off,,,,,,,10,0,0,,,,,,,78,64,0,,
186120,control_change,,,,,,,96,0,0,,,,,,,,,0,64,0
186182,note_on,,,,,,,62,0,0,,,,,,,78,60,0,,
186182,note_on,,,,,,,0,0,0,,,,,,,74,48,0,,
186196,note_on,,,,,,,14,0,0,,,,,,,62,41,0,,
186202,note_on,,,,,,,6,0,0,,,,,,,69,48,0,,
186338,note_off,,,,,,,136,0,0,,,,,,,69,64,0,,
186390,note_off,,,,,,,52,0,0,,,,,,,74,64,0,,
186398,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
186402,note_off,,,,,,,4,0,0,,,,,,,62,64,0,,
186442,note_off,,,,,,,40,0,0,,,,,,,78,64,0,,
186536,control_change,,,,,,,94,0,0,,,,,,,,,0,64,0
